idImpianto;descCarburante;prezzo;isSelf;mese;giorno
23259;Benzina;1.499;0;3;17
29921;Gasolio;1.369;1;3;17
24809;Gasolio;1.379;1;3;17
8737;Benzina;1.548;1;3;17
8737;Gasolio;1.4580000000000002;1;3;17
45886;Benzina;1.689;0;3;17
45886;Gasolio;1.579;0;3;17
45886;Benzina;1.499;1;3;17
45886;Gasolio;1.389;1;3;17
45886;Blue Diesel;1.489;1;3;17
45886;Blue Diesel;1.679;0;3;17
11837;Benzina;1.399;1;3;17
11837;Hi-Q Diesel;1.5490000000000002;1;3;17
11837;Gasolio artico;1.2990000000000002;1;3;17
11837;HiQ Perform+;1.649;1;3;17
9456;Benzina;1.4680000000000002;1;3;17
9456;Gasolio;1.358;1;3;17
4659;Gasolio Premium;1.619;1;3;17
4659;Gasolio;1.459;1;3;17
14409;Blue Diesel;1.499;1;3;17
14409;Benzina;1.489;1;3;17
14409;Gasolio;1.399;1;3;17
8737;Benzina;1.548;0;3;17
8737;Gasolio;1.4580000000000002;0;3;17
41835;Gasolio;1.359;0;3;17
41835;Gasolio;1.359;1;3;17
41835;Benzina;1.469;1;3;17
41835;Benzina;1.469;0;3;17
21100;Gasolio Premium;1.5390000000000001;0;3;17
21100;Gasolio;1.389;0;3;17
21100;Gasolio;1.389;1;3;17
21100;Gasolio Premium;1.5390000000000001;1;3;17
42980;Benzina;1.699;0;3;17
42980;Benzina;1.499;1;3;17
30953;Benzina;1.489;1;3;17
30953;Gasolio;1.389;1;3;17
43651;GPL;0.589;0;3;17
45620;Gasolio;1.589;0;3;17
45620;Benzina;1.499;1;3;17
45620;Blue Diesel;1.499;1;3;17
45620;Gasolio;1.399;1;3;17
45620;Blue Super;1.839;0;3;17
45620;Blue Diesel;1.689;0;3;17
45620;Blue Super;1.649;1;3;17
45620;Benzina;1.689;0;3;17
14453;Benzina;1.679;0;3;17
14453;Gasolio;1.569;0;3;17
14453;Benzina;1.499;1;3;17
14453;Gasolio;1.399;1;3;17
5656;Benzina;1.516;1;3;17
5656;Gasolio;1.416;1;3;17
5656;Gasolio Premium;1.5659999999999998;1;3;17
20022;Benzina;1.499;1;3;17
20022;Benzina;1.649;0;3;17
20179;Benzina;1.7990000000000002;0;3;17
20179;Gasolio;1.699;0;3;17
20179;Excellium Diesel;1.699;0;3;17
20179;Benzina;1.499;1;3;17
20179;Excellium Diesel;1.399;1;3;17
20179;Gasolio;1.399;1;3;17
38471;Benzina;1.459;1;3;17
38471;Gasolio;1.399;0;3;17
38471;Gasolio;1.2990000000000002;1;3;17
38471;Benzina;1.5590000000000002;0;3;17
19959;Benzina;1.699;0;3;17
19959;Gasolio;1.599;0;3;17
19959;Benzina;1.489;1;3;17
19959;Gasolio;1.389;1;3;17
19959;Blue Diesel;1.489;1;3;17
19959;Blue Diesel;1.699;0;3;17
28348;Benzina;1.589;1;3;17
4660;Gasolio Premium;1.609;1;3;17
4660;Benzina;1.589;1;3;17
4660;Gasolio;1.459;1;3;17
18803;Benzina;1.479;1;3;17
18803;Gasolio;1.379;1;3;17
18803;Gasolio Speciale;1.679;0;3;17
18803;Gasolio Speciale;1.489;1;3;17
18803;Gasolio;1.569;0;3;17
18803;Benzina;1.669;0;3;17
26860;Benzina;1.439;1;3;17
26860;Gasolio;1.349;1;3;17
26860;Blue Diesel;1.449;1;3;17
38524;Benzina;1.449;1;3;17
38524;Gasolio;1.379;1;3;17
38524;Blue Diesel;1.479;1;3;17
14629;Benzina;1.7080000000000002;0;3;17
14629;Gasolio;1.6580000000000001;0;3;17
38079;Benzina;1.499;0;3;17
38079;Gasolio;1.399;0;3;17
7999;Gasolio;1.5390000000000001;0;3;17
7999;Gasolio;1.389;1;3;17
46653;Benzina;1.479;1;3;17
46653;Gasolio;1.392;0;3;17
46653;Gasolio;1.392;1;3;17
46653;Benzina;1.479;0;3;17
33344;Benzina;1.595;0;3;17
33344;Gasolio;1.5;0;3;17
29950;Gasolio;1.479;0;3;17
29950;Gasolio;1.479;1;3;17
29950;Benzina;1.579;1;3;17
29950;Benzina;1.579;0;3;17
14272;Benzina;1.545;1;3;17
14272;Gasolio;1.8319999999999999;0;3;17
14272;Gasolio;1.452;1;3;17
14272;Benzina;1.895;0;3;17
22686;Gasolio;0.879;0;3;17
22686;Benzina;0.997;1;3;17
22686;Blue Diesel;0.9790000000000001;1;3;17
22686;Gasolio;0.879;1;3;17
22686;Blue Super;1.147;0;3;17
22686;Blue Diesel;0.9790000000000001;0;3;17
22686;Blue Super;1.147;1;3;17
22686;Benzina;0.997;0;3;17
22320;Benzina;0.997;1;3;17
22320;Gasolio;0.879;0;3;17
22320;Gasolio;0.879;1;3;17
22320;Benzina;0.997;0;3;17
21869;Benzina;0.997;1;3;17
21869;Gasolio;0.879;0;3;17
21869;Gasolio;0.879;1;3;17
21869;Benzina;0.997;0;3;17
22628;Gasolio;0.879;0;3;17
22628;Benzina;0.997;1;3;17
22628;Blue Diesel;0.9790000000000001;1;3;17
22628;Gasolio;0.879;1;3;17
22628;Blue Super;1.147;0;3;17
22628;Blue Diesel;0.9790000000000001;0;3;17
22628;Blue Super;1.147;1;3;17
22628;Benzina;0.997;0;3;17
21866;Benzina;0.997;1;3;17
21866;Gasolio;0.879;0;3;17
21866;Gasolio;0.879;1;3;17
21866;Benzina;0.997;0;3;17
24309;Benzina;0.997;0;3;17
24309;Gasolio;0.879;0;3;17
24309;Excellium Diesel;0.929;0;3;17
24309;Benzina;0.997;1;3;17
24309;Excellium Diesel;0.929;1;3;17
24309;Gasolio;0.879;1;3;17
32325;Benzina;1.5290000000000001;1;3;17
32325;Gasolio;1.419;1;3;17
22670;Gasolio;0.879;0;3;17
22670;Benzina;0.997;1;3;17
22670;Blue Diesel;0.9790000000000001;1;3;17
22670;Gasolio;0.879;1;3;17
22670;Blue Super;1.147;0;3;17
22670;Blue Diesel;0.9790000000000001;0;3;17
22670;Blue Super;1.147;1;3;17
22670;Benzina;0.997;0;3;17
22687;Gasolio;0.879;1;3;17
22687;Benzina;0.997;1;3;17
22687;Gasolio;0.879;0;3;17
22687;Hi-Q Diesel;1.079;0;3;17
22687;Benzina;0.997;0;3;17
22687;HiQ Perform+;1.197;1;3;17
22687;HiQ Perform+;1.197;0;3;17
22687;Hi-Q Diesel;1.079;1;3;17
28614;Benzina;1.469;1;3;17
28614;Gasolio;1.369;1;3;17
29922;Benzina;1.439;1;3;17
29922;Gasolio;1.329;1;3;17
24809;Benzina;1.489;1;3;17
26991;Benzina;1.4580000000000002;1;3;17
26991;Gasolio;1.358;1;3;17
28307;GPL;0.574;0;3;17
28970;Benzina;1.4380000000000002;1;3;17
46375;Benzina;1.4580000000000002;1;3;17
46375;Gasolio;1.358;1;3;17
9205;Blue Diesel;0.9790000000000001;0;3;17
9205;Gasolio Alpino;0.879;0;3;17
9205;Blue Super;1.147;0;3;17
9205;Benzina;0.997;0;3;17
31292;Benzina;1.4980000000000002;1;3;17
31292;Gasolio;1.3880000000000001;1;3;17
9990;Benzina WR 100;1.909;0;3;17
9990;Benzina WR 100;1.819;1;3;17
20559;Benzina WR 100;1.829;1;3;17
12717;Benzina;1.5090000000000001;1;3;17
12717;Gasolio;1.599;0;3;17
12717;Gasolio;1.399;1;3;17
12717;Benzina;1.709;0;3;17
31292;Benzina;1.4980000000000002;0;3;17
31292;Gasolio;1.3880000000000001;0;3;17
36496;Benzina;1.6980000000000002;0;3;17
36496;Gasolio Premium;1.7480000000000002;0;3;17
36496;Gasolio;1.598;0;3;17
36496;Benzina;1.506;1;3;17
36496;Gasolio;1.406;1;3;17
36496;Gasolio Premium;1.556;1;3;17
32759;Benzina;1.479;1;3;17
12872;Benzina;1.669;0;3;17
12872;Gasolio;1.569;0;3;17
12872;Benzina;1.479;1;3;17
12872;Gasolio;1.379;1;3;17
12872;Blue Diesel;1.479;1;3;17
32462;Benzina;1.5290000000000001;1;3;17
32462;Gasolio;1.419;1;3;17
38692;Gasolio;1.359;1;3;17
38692;Excellium Diesel;1.359;1;3;17
28937;Benzina;1.4680000000000002;1;3;17
28937;Gasolio;1.358;1;3;17
28937;Benzina WR 100;1.829;1;3;17
21785;Benzina;1.399;1;3;17
21785;Gasolio;1.2990000000000002;0;3;17
21785;Gasolio;1.2990000000000002;1;3;17
21785;Benzina;1.399;0;3;17
10650;Benzina;1.489;0;3;17
10650;Gasolio;1.399;0;3;17
21898;Benzina;1.5190000000000001;0;3;17
21898;Gasolio;1.409;0;3;17
32212;Benzina;1.439;1;3;17
32212;Gasolio;1.329;0;3;17
32212;Gasolio;1.329;1;3;17
32212;Benzina;1.439;0;3;17
46585;Gasolio;1.376;1;3;17
46585;Benzina;1.4769999999999999;1;3;17
10650;Benzina;1.489;1;3;17
10650;Gasolio;1.399;1;3;17
21898;Benzina;1.5190000000000001;1;3;17
21898;Gasolio;1.409;1;3;17
9678;Benzina;1.693;0;3;17
9678;Gasolio;1.61;0;3;17
9678;Blue Super;1.8430000000000002;0;3;17
9678;Benzina;1.4680000000000002;1;3;17
9678;Blue Super;1.618;1;3;17
9678;Gasolio;1.385;1;3;17
26065;Benzina;1.5590000000000002;0;3;17
26065;Gasolio;1.479;0;3;17
26065;Benzina;1.5590000000000002;1;3;17
26065;Gasolio;1.479;1;3;17
26065;Gasolio Speciale;1.479;1;3;17
26065;Gasolio Speciale;1.479;0;3;17
11647;Benzina;1.429;1;3;17
11647;Gasolio;1.3090000000000002;1;3;17
11645;Benzina;1.469;1;3;17
11645;Gasolio;1.369;1;3;17
25015;Benzina;1.449;1;3;17
25015;Gasolio;1.339;1;3;17
6431;Benzina;1.484;1;3;17
6431;Gasolio;1.379;1;3;17
11644;Benzina;1.449;1;3;17
11644;Gasolio;1.339;1;3;17
11646;Benzina;1.469;1;3;17
11646;Gasolio;1.379;1;3;17
6433;Benzina;1.449;1;3;17
6433;Gasolio;1.339;1;3;17
29719;Benzina;1.429;1;3;17
29719;Gasolio;1.319;1;3;17
6439;Benzina;1.459;1;3;17
6439;Gasolio;1.349;1;3;17
23494;Benzina;1.484;1;3;17
23494;Gasolio;1.379;1;3;17
6450;Benzina;1.469;1;3;17
6450;Gasolio;1.369;1;3;17
46534;Hi-Q Diesel;1.689;1;3;17
46534;Benzina;1.5590000000000002;1;3;17
46534;Gasolio;1.439;1;3;17
11639;Benzina;1.479;1;3;17
11639;Gasolio;1.399;1;3;17
11639;Hi-Q Diesel;1.699;1;3;17
11639;HiQ Perform+;1.7790000000000001;1;3;17
7277;Benzina;1.479;1;3;17
7277;HiQ Perform+;1.7790000000000001;1;3;17
11642;Benzina;1.479;1;3;17
11642;Gasolio;1.369;1;3;17
11642;Hi-Q Diesel;1.669;1;3;17
11642;HiQ Perform+;1.7790000000000001;1;3;17
11643;Benzina;1.5590000000000002;1;3;17
11643;Gasolio;1.439;1;3;17
11643;Hi-Q Diesel;1.739;1;3;17
11643;HiQ Perform+;1.859;1;3;17
11640;Benzina;1.479;1;3;17
11640;Gasolio;1.379;1;3;17
11640;Hi-Q Diesel;1.679;1;3;17
11640;HiQ Perform+;1.7790000000000001;1;3;17
11648;Benzina;1.479;1;3;17
11648;Gasolio;1.379;1;3;17
11648;Hi-Q Diesel;1.679;1;3;17
11648;HiQ Perform+;1.7790000000000001;1;3;17
11649;Benzina;1.5590000000000002;1;3;17
11649;Gasolio;1.439;1;3;17
11649;Hi-Q Diesel;1.739;1;3;17
11649;HiQ Perform+;1.859;1;3;17
11638;Benzina;1.479;1;3;17
11638;HiQ Perform+;1.729;1;3;17
32483;Benzina;1.459;1;3;17
32483;Gasolio;1.359;1;3;17
32483;Hi-Q Diesel;1.659;1;3;17
11641;Benzina;1.479;1;3;17
11641;HiQ Perform+;1.7790000000000001;1;3;17
6432;Benzina;1.459;1;3;17
6432;Gasolio;1.359;1;3;17
6432;GPL;0.569;0;3;17
6432;Hi-Q Diesel;1.659;1;3;17
6432;HiQ Perform+;1.7590000000000001;1;3;17
11651;Benzina;1.499;1;3;17
11651;Gasolio;1.399;1;3;17
11651;Hi-Q Diesel;1.649;1;3;17
11650;Benzina;1.5590000000000002;1;3;17
11650;Gasolio;1.439;1;3;17
11650;Hi-Q Diesel;1.739;1;3;17
11650;HiQ Perform+;1.859;1;3;17
43651;Benzina;1.5590000000000002;1;3;17
43651;Gasolio;1.439;1;3;17
43651;Hi-Q Diesel;1.739;1;3;17
43651;HiQ Perform+;1.859;1;3;17
33177;Benzina;1.5090000000000001;1;3;17
33177;Gasolio;1.409;1;3;17
33177;Hi-Q Diesel;1.709;1;3;17
39112;Benzina;1.469;1;3;17
39112;Gasolio;1.369;1;3;17
39112;Hi-Q Diesel;1.669;1;3;17
13332;Benzina;1.719;0;3;17
13332;Gasolio;1.619;0;3;17
13332;Benzina;1.5190000000000001;1;3;17
13332;Gasolio;1.419;1;3;17
13332;Blue Diesel;1.5190000000000001;1;3;17
13332;Blue Diesel;1.719;0;3;17
9197;Benzina;1.66;1;3;17
9197;Gasolio;1.55;0;3;17
9197;Gasolio;1.55;1;3;17
9197;Benzina;1.66;0;3;17
46758;Benzina;1.689;0;3;17
46758;Gasolio;1.579;0;3;17
46758;Supreme Diesel;1.729;0;3;17
46758;Benzina;1.489;1;3;17
46758;Supreme Diesel;1.5290000000000001;1;3;17
46758;Gasolio;1.379;1;3;17
6051;Benzina;1.429;1;3;17
6051;Gasolio;1.319;1;3;17
6051;Gasolio;1.449;0;3;17
6051;Benzina;1.5590000000000002;0;3;17
43069;Benzina;1.709;0;3;17
43069;Gasolio Premium;1.749;0;3;17
43069;Gasolio;1.599;0;3;17
43069;Benzina;1.5090000000000001;1;3;17
43069;Gasolio;1.399;1;3;17
43069;Gasolio Premium;1.5490000000000002;1;3;17
34018;Gasolio;1.489;0;3;17
34018;Benzina;1.589;0;3;17
7209;Benzina;1.429;1;3;17
7209;Gasolio;1.449;0;3;17
7209;Gasolio;1.319;1;3;17
7209;Benzina;1.5590000000000002;0;3;17
5656;Benzina;1.7080000000000002;0;3;17
5656;Gasolio Premium;1.758;0;3;17
5656;Gasolio;1.608;0;3;17
33602;Benzina;1.439;1;3;17
33602;Gasolio;1.339;0;3;17
33602;Gasolio;1.339;1;3;17
33602;Benzina;1.439;0;3;17
35881;Gasolio Premium;1.5490000000000002;1;3;17
35881;Benzina;1.479;1;3;17
35881;Gasolio;1.389;1;3;17
28348;Gasolio Premium;1.619;1;3;17
28348;Gasolio;1.469;1;3;17
19353;Benzina;1.719;0;3;17
19353;Gasolio;1.609;0;3;17
19353;Benzina;1.5390000000000001;1;3;17
19353;Gasolio;1.429;1;3;17
44517;Benzina;1.439;1;3;17
7608;Gasolio Alpino;1.409;1;3;17
7608;Gasolio;1.3969999999999998;1;3;17
7608;Benzina;1.499;1;3;17
47365;Benzina;1.719;0;3;17
47365;Benzina;1.489;1;3;17
47365;Gasolio;1.589;0;3;17
47365;Gasolio;1.359;1;3;17
47365;Blue Super;1.639;1;3;17
47365;Blue Diesel;1.689;0;3;17
47365;Blue Diesel;1.459;1;3;17
20810;Blue Super;1.639;1;3;17
20810;Blue Diesel;1.459;1;3;17
20810;Benzina;1.489;1;3;17
20810;Blue Diesel;1.689;0;3;17
20810;Gasolio;1.359;1;3;17
20810;Gasolio;1.589;0;3;17
20810;Benzina;1.739;0;3;17
47340;Benzina;1.569;0;3;17
47340;Gasolio artico;1.479;0;3;17
47340;Gasolio;1.479;0;3;17
5304;Benzina;1.595;1;3;17
5304;Gasolio;1.5319999999999998;1;3;17
23219;Benzina;0.997;0;3;17
23219;Gasolio;0.879;0;3;17
22442;Hi-Q Diesel;1.609;1;3;17
22442;Benzina;1.649;0;3;17
22442;Gasolio;1.5490000000000002;0;3;17
22442;Benzina;1.409;1;3;17
22442;Gasolio;1.3090000000000002;1;3;17
22442;Hi-Q Diesel;1.7990000000000002;0;3;17
9456;Benzina WR 100;1.829;1;3;17
35042;Gasolio Alpino;1.409;1;3;17
35042;Gasolio Alpino;1.599;0;3;17
25385;Benzina;1.499;1;3;17
25385;Gasolio;1.399;0;3;17
25385;Gasolio;1.399;1;3;17
25385;Benzina;1.499;0;3;17
6428;Benzina;1.469;1;3;17
6428;Gasolio;1.379;1;3;17
38696;Hi-Q Diesel;1.689;1;3;17
38696;Benzina;1.699;0;3;17
38696;Gasolio;1.589;0;3;17
38696;Benzina;1.499;1;3;17
38696;Gasolio;1.389;1;3;17
38696;Hi-Q Diesel;1.839;0;3;17
38847;Blu Diesel Alpino;1.689;0;3;17
38847;Gasolio Alpino;1.399;1;3;17
38847;Benzina;1.489;1;3;17
38847;Blue Super;1.829;0;3;17
38847;Blue Super;1.639;1;3;17
38847;Blu Diesel Alpino;1.499;1;3;17
38847;Gasolio Alpino;1.589;0;3;17
38847;Benzina;1.679;0;3;17
44911;Benzina;1.469;1;3;17
44911;Gasolio;1.369;0;3;17
44911;Gasolio;1.369;1;3;17
44911;Benzina;1.469;0;3;17
11978;Benzina;1.479;1;3;17
11978;Blue Diesel;1.489;1;3;17
11978;Blue Super;1.629;1;3;17
11978;Gasolio;1.389;1;3;17
14347;Benzina;1.669;0;3;17
14347;Benzina;1.479;1;3;17
14347;Gasolio;1.589;0;3;17
14347;Gasolio;1.399;1;3;17
14347;Blue Diesel;1.689;0;3;17
14347;Blue Diesel;1.499;1;3;17
23111;Benzina;1.5290000000000001;1;3;17
23111;Gasolio;1.459;0;3;17
23111;Gasolio;1.459;1;3;17
23111;Benzina;1.5290000000000001;0;3;17
24292;Benzina;1.7180000000000002;0;3;17
24292;Blue Diesel;1.681;0;3;17
24292;Benzina;1.577;1;3;17
24292;Gasolio;1.4809999999999999;1;3;17
24292;Blue Super;1.7269999999999999;1;3;17
24292;Blue Diesel;1.581;1;3;17
24292;Gasolio;1.621;0;3;17
24292;Blue Super;1.7269999999999999;0;3;17
37759;Gasolio;1.579;0;3;17
37759;Supreme Diesel;1.729;0;3;17
37759;Supreme Diesel;1.5290000000000001;1;3;17
37759;Gasolio;1.379;1;3;17
17701;Gasolio;1.8519999999999999;0;3;17
17701;Benzina;1.915;0;3;17
10582;Benzina;1.649;0;3;17
10582;Blue Diesel;1.669;0;3;17
10582;Benzina;1.469;1;3;17
10582;Gasolio;1.379;1;3;17
10582;Gasolio Alpino;1.379;1;3;17
10582;Blue Super;1.619;1;3;17
10582;Blue Diesel;1.479;1;3;17
10582;Gasolio;1.569;0;3;17
10582;Gasolio Alpino;1.569;0;3;17
10582;Blue Super;1.7990000000000002;0;3;17
22943;Benzina;1.429;1;3;17
22943;Gasolio;1.3090000000000002;1;3;17
6984;Benzina;1.679;0;3;17
6984;Gasolio;1.569;0;3;17
6984;Benzina;1.489;1;3;17
6984;Gasolio;1.379;1;3;17
6984;Blue Diesel;1.479;1;3;17
6984;Blue Diesel;1.669;0;3;17
46917;Benzina;1.7990000000000002;0;3;17
46917;Gasolio;1.689;0;3;17
46917;Benzina;1.5290000000000001;1;3;17
46917;Gasolio;1.419;1;3;17
13023;Gasolio;1.609;0;3;17
13023;Benzina;1.5090000000000001;1;3;17
13023;Blue Diesel;1.5090000000000001;1;3;17
13023;Gasolio;1.409;1;3;17
13023;Blue Super;1.859;0;3;17
13023;Blue Diesel;1.709;0;3;17
13023;Blue Super;1.659;1;3;17
13023;Benzina;1.709;0;3;17
13606;Benzina;1.459;1;3;17
13606;Gasolio;1.359;0;3;17
13606;Gasolio;1.359;1;3;17
13606;Benzina;1.459;0;3;17
43459;Benzina;1.689;0;3;17
43459;Gasolio;1.579;0;3;17
43459;Benzina;1.489;1;3;17
43459;Gasolio;1.379;1;3;17
43459;Blue Diesel;1.479;1;3;17
43459;Blue Diesel;1.679;0;3;17
38856;Blu Diesel Alpino;1.689;0;3;17
38856;Gasolio Alpino;1.399;1;3;17
38856;Benzina;1.499;1;3;17
38856;Blue Super;1.839;0;3;17
38856;Blue Super;1.649;1;3;17
38856;Blu Diesel Alpino;1.499;1;3;17
38856;Gasolio Alpino;1.589;0;3;17
38856;Benzina;1.689;0;3;17
33884;Benzina;1.348;1;3;17
33884;Gasolio;1.188;1;3;17
44698;Benzina;1.298;1;3;17
44698;Gasolio;1.238;1;3;17
40814;Gasolio;1.4780000000000002;1;3;17
42138;Benzina;1.4480000000000002;1;3;17
42138;Gasolio;1.338;1;3;17
42799;Benzina;1.515;1;3;17
42799;Gasolio;1.415;1;3;17
32684;Benzina;1.4680000000000002;1;3;17
32684;Gasolio;1.368;1;3;17
46271;Benzina;1.534;1;3;17
46271;Gasolio;1.4169999999999998;1;3;17
6868;Benzina;1.4340000000000002;0;3;17
6868;Benzina;1.4340000000000002;1;3;17
6868;Gasolio;1.334;0;3;17
6868;Gasolio;1.334;1;3;17
4658;Benzina;1.479;1;3;17
4658;Gasolio Premium;1.5190000000000001;1;3;17
4658;Gasolio;1.369;1;3;17
15106;Excellium Diesel;1.5030000000000001;0;3;17
15106;Benzina;1.5659999999999998;0;3;17
15106;Gasolio;1.5030000000000001;0;3;17
7277;Gasolio;1.389;1;3;17
7277;Hi-Q Diesel;1.689;1;3;17
34643;Gasolio;1.189;1;3;17
11638;Gasolio;1.369;1;3;17
11638;Hi-Q Diesel;1.619;1;3;17
12233;Benzina;1.4680000000000002;0;3;17
12233;Gasolio;1.368;0;3;17
14629;Benzina;1.4980000000000002;1;3;17
14629;Gasolio;1.3980000000000001;1;3;17
45069;Gasolio;1.419;1;3;17
45069;Blue Diesel;1.569;1;3;17
45069;Benzina;1.524;1;3;17
45069;Gasolio;1.639;0;3;17
45069;Blue Diesel;1.7590000000000001;0;3;17
45069;Benzina;1.734;0;3;17
45069;GPL;0.609;0;3;17
45069;Blue Super;1.709;1;3;17
28135;Gasolio Premium;1.5390000000000001;1;3;17
28135;Benzina;1.489;1;3;17
28135;Gasolio;1.389;1;3;17
28970;Gasolio;1.328;1;3;17
38935;Benzina;1.459;1;3;17
38935;Gasolio;1.349;1;3;17
15828;Benzina;1.5190000000000001;1;3;17
30876;GPL;0.588;0;3;17
4659;Benzina;1.579;1;3;17
22380;Benzina;1.5090000000000001;0;3;17
22380;Benzina;1.5090000000000001;1;3;17
22380;Gasolio;1.399;0;3;17
32972;Benzina;1.5390000000000001;0;3;17
34745;Benzina;1.569;0;3;17
34745;Benzina;1.569;1;3;17
22380;Gasolio;1.399;1;3;17
32972;Benzina;1.5390000000000001;1;3;17
34745;Gasolio;1.449;0;3;17
32972;Gasolio;1.439;0;3;17
34745;Gasolio;1.449;1;3;17
32972;Gasolio;1.439;1;3;17
12233;Benzina;1.4680000000000002;1;3;17
12233;Gasolio;1.368;1;3;17
22888;Benzina;1.439;1;3;17
22888;Gasolio;1.319;1;3;17
11641;Gasolio;1.389;1;3;17
11641;Hi-Q Diesel;1.689;1;3;17
9950;Benzina;1.5490000000000002;1;3;17
9950;Gasolio;1.479;0;3;17
9950;Gasolio;1.479;1;3;17
9950;Benzina;1.5490000000000002;0;3;17
38935;Gasolio;1.827;0;3;17
38935;Benzina;1.89;0;3;17
35995;Gasolio;1.469;0;3;17
35995;Gasolio;1.469;1;3;17
21145;Gasolio Premium;1.536;1;3;17
21145;Benzina;1.486;1;3;17
21145;Gasolio;1.386;1;3;17
26531;Benzina;1.679;0;3;17
26531;Gasolio Premium;1.729;0;3;17
26531;Gasolio;1.579;0;3;17
26531;Benzina;1.479;1;3;17
26531;Gasolio;1.379;1;3;17
26531;Gasolio Premium;1.5290000000000001;1;3;17
14629;Benzina WR 100;1.699;1;3;18
30863;Metano;0.98;0;3;18
12872;Blue Diesel;1.585;0;3;18
20559;Benzina WR 100;1.609;0;3;18
8239;Metano;0.9890000000000001;0;3;18
6855;Hi-Q Diesel;1.689;1;3;18
6855;Gasolio;1.589;0;3;18
6855;Gasolio;1.439;1;3;18
6855;Hi-Q Diesel;1.839;0;3;18
6855;Benzina;1.709;0;3;18
6855;Benzina;1.5590000000000002;1;3;18
36378;Benzina;1.6469999999999998;1;3;18
36378;Gasolio;1.517;0;3;18
36378;Gasolio;1.517;1;3;18
36378;Benzina;1.6469999999999998;0;3;18
37708;Hi-Q Diesel;1.659;0;3;18
36597;Gasolio;1.655;0;3;18
36597;Excellium Diesel;1.655;0;3;18
36597;Excellium Diesel;1.485;1;3;18
36597;Gasolio;1.405;1;3;18
38014;Excellium Diesel;1.536;0;3;18
38014;Benzina;1.585;0;3;18
38014;Gasolio;1.496;0;3;18
36694;Gasolio;1.489;1;3;18
36694;Benzina;1.609;1;3;18
36597;Benzina;1.755;0;3;18
36597;Benzina;1.505;1;3;18
37789;Gasolio;1.389;1;3;18
37789;Benzina;1.5190000000000001;1;3;18
10517;Excellium Diesel;1.565;0;3;18
10517;Benzina;1.5390000000000001;0;3;18
10517;Gasolio;1.459;0;3;18
16929;Benzina;1.719;0;3;18
16929;Gasolio;1.599;0;3;18
16929;Benzina;1.5490000000000002;1;3;18
16929;Gasolio;1.429;1;3;18
16929;Blue Diesel;1.5290000000000001;1;3;18
16929;Blue Diesel;1.699;0;3;18
28851;Benzina;1.679;0;3;18
28851;Gasolio;1.589;0;3;18
28851;Benzina;1.649;1;3;18
28851;Gasolio;1.569;1;3;18
25471;Gasolio;1.565;0;3;18
25471;Gasolio;1.565;1;3;18
39531;Gasolio;1.5390000000000001;0;3;18
39531;Gasolio;1.5390000000000001;1;3;18
39531;Blue Diesel;1.639;1;3;18
39531;Benzina;1.649;1;3;18
39531;Benzina;1.649;0;3;18
25471;Benzina;1.685;1;3;18
25471;Benzina;1.685;0;3;18
37686;Benzina;1.909;0;3;18
37686;Gasolio;1.7790000000000001;0;3;18
37686;Excellium Diesel;1.7790000000000001;0;3;18
37686;Benzina;1.659;1;3;18
37686;Excellium Diesel;1.609;1;3;18
37686;Gasolio;1.5290000000000001;1;3;18
20669;Benzina;1.629;0;3;18
20669;Gasolio;1.5290000000000001;0;3;18
42195;Benzina;1.919;0;3;18
42195;Gasolio;1.7890000000000001;0;3;18
42195;Benzina;1.669;1;3;18
42195;Excellium Diesel;1.619;1;3;18
42195;Gasolio;1.5390000000000001;1;3;18
42195;Excellium Diesel;1.869;0;3;18
38614;Metano;0.9990000000000001;0;3;18
4596;GPL;0.6990000000000001;0;3;18
36973;Gasolio;1.639;1;3;18
36973;Benzina;1.649;1;3;18
4596;Hi-Q Diesel;1.7990000000000002;1;3;18
4596;Benzina;1.557;1;3;18
4596;Gasolio;1.499;1;3;18
18803;Metano;1.0190000000000001;0;3;18
8387;Benzina Plus 98;0.001;1;3;18
8387;Gasolio Oro Diesel;0.001;1;3;18
31794;GPL;0.629;0;3;18
43782;Supreme Diesel;1.5390000000000001;1;3;18
43782;Benzina;1.419;1;3;18
43782;Gasolio;1.409;1;3;18
12095;Hi-Q Diesel;1.784;0;3;18
22981;Excellium Diesel;1.579;1;3;18
31794;Blue Super;1.879;0;3;18
31794;Gasolio;1.5490000000000002;1;3;18
31794;Blue Diesel;1.649;1;3;18
31794;Benzina;1.579;1;3;18
31794;Gasolio;1.749;0;3;18
31794;Blue Diesel;1.749;0;3;18
31794;Benzina;1.7790000000000001;0;3;18
31794;Blue Super;1.679;1;3;18
21480;Benzina;1.7480000000000002;0;3;18
21480;Gasolio Premium;1.818;0;3;18
21480;Gasolio;1.6880000000000002;0;3;18
21480;Benzina;1.556;1;3;18
21480;Gasolio;1.496;1;3;18
21480;Gasolio Premium;1.626;1;3;18
4028;Metano;1.0190000000000001;0;3;18
12095;Benzina;1.579;0;3;18
12095;Gasolio;1.5090000000000001;0;3;18
40239;Gasolio Premium;1.649;1;3;18
40853;Benzina;1.639;0;3;18
40853;Gasolio;1.5290000000000001;0;3;18
40239;Benzina;1.659;1;3;18
40239;Gasolio;1.5290000000000001;1;3;18
5748;GPL;0.72;0;3;18
44517;Metano;0.9590000000000001;0;3;18
44517;GNL;0.909;0;3;18
