PMID	title	date	location	doi
11471849	Severe enteric disease in an animal shelter associated with dual infections bycanine adenovirus type 1 and canine coronavirus.	2001 Jun	Germany	10.1046/j.1439-0450.2001.00466.x
11467470	Comparative examination of cats with feline leukemia virus-associated enteritisand other relevant forms of feline enteritis.	2001 Jul	United States	10.1354/vp.38-4-359
11466379	Impaired T cell immunity in B cell-deficient mice following viral central nervoussystem infection.	2001 Aug 1	United States	10.4049/jimmunol.167.3.1575
11465101	Identification of two liver proteins recognized by autoantibodies elicited inmice infected with mouse hepatitis virus A59.	2001 May	Germany	10.1002/1521-4141(200105)31:5<1447::AID-IMMU1447>3.0.CO;2-6
11462008	Downstream sequences influence the choice between a naturally occurringnoncanonical and closely positioned upstream canonical heptameric fusion motifduring bovine coronavirus subgenomic mRNA synthesis.	2001 Aug	United States	10.1128/JVI.75.16.7362-7374.2001
11459011	Passive protection against porcine epidemic diarrhea (PED) virus in piglets bycolostrum from immunized cows.	2001 Jun	Japan	10.1292/jvms.63.655
11451393	Exclusion of mouse hepatitis virus from a filtered, plastic rodent shippingcontainer during an in transit field challenge.	2001 Jul	United States	
11448169	B-cell-mediated lysis of cells infected with the neurotropic JHM strain of mousehepatitis virus.	2001 Jul 20	United States	10.1006/viro.2001.0991
11444030	Enteric infections with coronaviruses and toroviruses.	2001	England	10.1002/0470846534.ch16
11437511	Susceptibility of rats of different ages to inoculation with swinehaemagglutinating encephalomyelitis virus (a coronavirus) by various routes.	2001 Jul	England	10.1053/jcpa.2001.0471
11435470	Murine cytomegalovirus is regulated by a discrete subset of natural killer cellsreactive with monoclonal antibody to Ly49H.	2001 Jul 2	United States	10.1084/jem.194.1.29
11434966	Coronavirus derived expression systems.	2001 Jul 12	Netherlands	10.1016/s0168-1656(01)00281-4
11432433	Antibody testing against canine coronavirus by immunoperoxidase plaque staining.	2001 May	Netherlands	10.1023/a:1010634810315
11431476	The autocatalytic release of a putative RNA virus transcription factor from itspolyprotein precursor involves two paralogous papain-like proteases that cleavethe same peptide bond.	2001 Aug 31	United States	10.1074/jbc.M104097200
11417834	Molecular characterization of infectious bronchitis virus isolates foreign to theUnited States and comparison with United States isolates.	2001 Apr-Jun	United States	
11417821	Characterization of three infectious bronchitis virus isolates from Chinaassociated with proventriculus in vaccinated chickens.	2001 Apr-Jun	United States	
11417816	Spike glycoprotein cleavage recognition site analysis of infectious bronchitisvirus.	2001 Apr-Jun	United States	
11417813	Study of protection by recombinant fowl poxvirus expressing C-terminalnucleocapsid protein of infectious bronchitis virus against challenge.	2001 Apr-Jun	United States	
11417138	Virus-induced autoimmune reactions in the CNS.	2001	Germany	10.1007/978-3-662-10356-2_12
11414802	Mouse hepatitis virus replicase protein complexes are translocated to sites of Mprotein accumulation in the ERGIC at late times of infection.	2001 Jun 20	United States	10.1006/viro.2001.0932
11413334	Viral replicase gene products suffice for coronavirus discontinuoustranscription.	2001 Jul	United States	10.1128/JVI.75.14.6676-6681.2001
11413307	Induction of caspase-dependent apoptosis in cultured cells by the aviancoronavirus infectious bronchitis virus.	2001 Jul	United States	10.1128/JVI.75.14.6402-6409.2001
11411507	Recent epidemiological status of canine viral enteric infections and Giardiainfection in Japan.	2001 May	Japan	10.1292/jvms.63.573
11402864	Feline and canine coronaviruses are released from the basolateral side ofpolarized epithelial LLC-PK1 cells expressing the recombinant felineaminopeptidase-N cDNA.	2001	Austria	10.1007/s007050170147
11400984	Use of a reverse-transcriptase polymerase chain reaction for monitoring theshedding of feline coronavirus by healthy cats.	2001 May 26	England	10.1136/vr.148.21.649
11394575	Nucleocapsid protein gene sequence analysis reveals close genomic relationshipbetween turkey coronavirus and avian infectious bronchitis virus.	2001 Feb	Slovakia	
11390613	Axonal damage is T cell mediated and occurs concomitantly with demyelination inmice infected with a neurotropic coronavirus.	2001 Jul	United States	10.1128/JVI.75.13.6115-6120.2001
11390106	Deletions in the 7a ORF of feline coronavirus associated with an epidemic offeline infectious peritonitis.	2001 Aug 8	Netherlands	10.1016/s0378-1135(01)00354-6
11376958	Experimental reproduction of winter dysentery in lactating cows using BCV --comparison with BCV infection in milk-fed calves.	2001 Jul 26	Netherlands	10.1016/s0378-1135(01)00337-6
11376845	Bovine coronaviruses associated with enteric and respiratory diseases in Canadiandairy cattle display different reactivities to anti-HE monoclonal antibodies anddistinct amino acid changes in their HE, S and ns4.9 protein.	2001 Jul	Netherlands	10.1016/s0168-1702(01)00243-x
11369870	Infectious RNA transcribed in vitro from a cDNA copy of the human coronavirusgenome cloned in vaccinia virus.	2001 Jun	England	10.1099/0022-1317-82-6-1273
11368126	Respiratory coronavirus infections in children.	2001 May	United States	10.1097/00006454-200105000-00026
11356248	Maternal antibody to infectious bronchitis virus: its role in protection againstinfection and development of active immunity to vaccine.	2001 May 10	Netherlands	10.1016/s0165-2427(01)00248-3
11339056	[Epidemiology of respiratory virus infections].	2001 Feb	France	
11337004	Feeding behavior during sialodacryoadenitis viral infection in rats.	2001 Apr	United States	10.1016/s0031-9384(01)00420-6
11333880	Heterogeneous nuclear ribonucleoprotein a1 binds to the 3'-untranslated regionand mediates potential 5'-3'-end cross talks of mouse hepatitis virus RNA.	2001 Jun	United States	10.1128/JVI.75.11.5009-5017.2001
11332499	The exacerbating effect of infectious bronchitis virus infection on theinfectious bursal disease virus-induced suppression of opsonization byEscherichia coil antibody in chickens.	2001 Jan-Mar	United States	
11332484	Molecular epidemiology of infectious bronchitis virus isolates from China andSoutheast Asia.	2001 Jan-Mar	United States	
11332478	Identification and analysis of the Georgia 98 serotype, a new serotype ofinfectious bronchitis virus.	2001 Jan-Mar	United States	
11332477	Experimental bovine coronavirus in turkey poults and young chickens.	2001 Jan-Mar	United States	
11332474	Baculovirus expression of turkey coronavirus nucleocapsid protein.	2001 Jan-Mar	United States	
11318361	Epidemiology of feline infectious peritonitis among cats examined at veterinarymedical teaching hospitals.	2001 Apr 1	United States	10.2460/javma.2001.218.1111
11315526	Prevalence of enteropathogens in suckling and weaned piglets with diarrhoea insouthern Germany.	2001 Mar	Germany	10.1046/j.1439-0450.2001.00431.x
11311429	Comparison of the sialic acid binding activity of transmissible gastroenteritiscoronavirus and E. coli K99.	2001 May	Netherlands	10.1016/s0168-1702(01)00228-3
11282213	Enhanced immune responses to viral epitopes by combining macrophage-inducibleexpression with multimeric display on a Salmonella vector.	2001 Apr 6	Netherlands	10.1016/s0264-410x(00)00541-7
19184884	A nomenclature for avian coronavirus isolates and the question of species status.	2001 Apr	England	10.1080/03079450120044506
11278557	The missing link in coronavirus assembly. Retention of the avian coronavirusinfectious bronchitis virus envelope protein in the pre-Golgi compartments andphysical interaction between the envelope and membrane proteins.	2001 May 18	United States	10.1074/jbc.M009731200
11277690	Membrane topology of coronavirus E protein.	2001 Mar 15	United States	10.1006/viro.2001.0818
11270593	MHV infection of the CNS: mechanisms of immune-mediated control.	2001	United States	10.1089/08828240151061329
11257418	Plant-based vaccines: unique advantages.	2001 Mar 21	Netherlands	10.1016/s0264-410x(00)00512-0
11256282	Canine coronavirus in Australian dogs.	2001 Feb	England	10.1111/j.1751-0813.2001.tb10718.x
11255667	Production of active mammalian and viral proteases in bacterial expressionsystems.	2000	England	10.1080/02648725.2000.10647993
11254179	Interferon-alpha-producing cells are localized in gut-associated lymphoid tissuesin transmissible gastroenteritis virus (TGEV) infected piglets.	2001 Jan-Feb	England	10.1051/vetres:2001111
11238861	Mitochondrial aconitase binds to the 3' untranslated region of the mousehepatitis virus genome.	2001 Apr	United States	10.1128/JVI.75.7.3352-3362.2001
11238222	Infectivity-neutralizing and hemagglutinin-inhibiting antibody responses torespiratory coronavirus infections of cattle in pathogenesis of shipping feverpneumonia.	2001 Mar	United States	10.1128/CDLI.8.2.357-362.2001
11238212	A single amino acid change within antigenic domain II of the spike protein ofbovine coronavirus confers resistance to virus neutralization.	2001 Mar	United States	10.1128/CDLI.8.2.297-302.2001
11230424	Identification of canine coronavirus strains from feces by S gene nested PCR andmolecular characterization of a new Australian isolate.	2001 Mar	United States	10.1128/JCM.39.3.1036-1041.2001
11228890	Respiratory diseases of rodents.	2000 May	United States	10.1016/s1094-9194(17)30083-x
11227192	In situ hybridization for the detection of transmissible gastroenteritis virus inpigs and comparison with other methods.	2001 Jan	Canada	
11227191	Efficacy of a transmissible gastroenteritis coronavirus with an altered ORF-3gene.	2001 Jan	Canada	
11226306	Evaluation of the role of heterogeneous nuclear ribonucleoprotein A1 as a hostfactor in murine coronavirus discontinuous transcription and genome replication.	2001 Feb 27	United States	10.1073/pnas.031424298
11222733	High-magnitude, virus-specific CD4 T-cell response in the central nervous systemof coronavirus-infected mice.	2001 Mar	United States	10.1128/JVI.75.6.3043-3047.2001
11222704	Virus-neutralizing monoclonal antibody expressed in milk of transgenic miceprovides full protection against virus-induced encephalitis.	2001 Mar	United States	10.1128/JVI.75.6.2803-2809.2001
11222703	Variations in disparate regions of the murine coronavirus spike protein impactthe initiation of membrane fusion.	2001 Mar	United States	10.1128/JVI.75.6.2792-2802.2001
11222021	Orchitis in a cat associated with coronavirus infection.	2001 Feb-Apr	England	10.1053/jcpa.2000.0443
11210943	Spike gene analysis of the DE072 strain of infectious bronchitis virus: originand evolution.	2001 Jan	United States	10.1023/a:1008138520451
11205121	Antibody responses to respiratory coronavirus infections of cattle duringshipping fever pathogenesis.	2000	Austria	10.1007/s007050070024
11204919	[Epidemiology of viral nosocomial infections in pediatrics].	2000 Dec	France	
11204475	Chylous abdominal effusion in a cat with feline infectious peritonitis.	2001 Jan-Feb	United States	10.5326/15473317-37-1-35
11195651	Characterization of Mexican strains of avian infectious bronchitis isolatedduring 1997.	2000 Oct-Dec	United States	
11195625	Molecular characterization of an infectious bronchitis virus strain isolated froman outbreak in vaccinated layers.	2000 Oct-Dec	United States	
11193353	Serological monitoring on layer farms with specific pathogen-free chickens.	2000 Dec	Japan	10.1292/jvms.62.1327
11193350	Effect of liquid paraffin on antibody responses and local adverse reactions ofbivalent oil adjuvanted vaccines containing newcastle disease virus andinfectious bronchitis virus.	2000 Dec	Japan	10.1292/jvms.62.1317
11181210	[Emergent riboviruses implicated in gastroenteritis].	2001 Feb	Spain	
11162792	Coronavirus spike proteins in viral entry and pathogenesis.	2001 Jan 20	United States	10.1006/viro.2000.0757
11161278	The RNA structures engaged in replication and transcription of the A59 strain ofmouse hepatitis virus.	2001 Feb	England	10.1099/0022-1317-82-2-385
11160748	Murine coronavirus spike protein determines the ability of the virus to replicatein the liver and cause hepatitis.	2001 Mar	United States	10.1128/JVI.75.5.2452-2457.2001
11160225	Expression of Mig (monokine induced by interferon-gamma) is important in Tlymphocyte recruitment and host defense following viral infection of the centralnervous system.	2001 Feb 1	United States	10.4049/jimmunol.166.3.1790
10756047	Infectious bronchitis virus E protein is targeted to the Golgi complex anddirects release of virus-like particles.	2000 May	United States	10.1128/jvi.74.9.4319-4326.2000
10756015	Subgenomic negative-strand RNA function during mouse hepatitis virus infection.	2000 May	United States	10.1128/jvi.74.9.4039-4046.2000
10756009	The viral nucleocapsid protein of transmissible gastroenteritis coronavirus(TGEV) is cleaved by caspase-6 and -7 during TGEV-induced apoptosis.	2000 May	United States	10.1128/jvi.74.9.3975-3983.2000
10754301	Contributions of CD8+ T cells and viral spread to demyelinating disease.	2000 Apr 15	United States	10.4049/jimmunol.164.8.4080
10752554	Relationship between serotypes and genotypes based on the hypervariable region ofthe S1 gene of infectious bronchitis virus.	2000	Austria	10.1007/s007050050024
11152504	The membrane M protein carboxy terminus binds to transmissible gastroenteritiscoronavirus core and contributes to core stability.	2001 Feb	United States	10.1128/JVI.75.3.1312-1324.2001
11147278	A serological survey for avian infectious bronchitis virus and Newcastle diseasevirus antibodies in backyard (free-range) village chickens in Mexico.	2000 Dec	United States	10.1023/a:1005281619260
11145206	Viral induced demyelination.	2001 Jan	Switzerland	10.1111/j.1750-3639.2001.tb00384.x
11134297	Sialic acid binding activity of transmissible gastroenteritis coronavirus affectssedimentation behavior of virions and solubilized glycoproteins.	2001 Jan	United States	10.1128/JVI.75.2.844-849.2001
11129725	Temperature-sensitive acetylesterase activity of haemagglutinin-esterasespecified by respiratory bovine coronaviruses.	2000 Dec	England	10.1099/0022-1317-49-12-1119
11125171	Construction and characterization of recombinant porcine adenovirus serotype 5expressing the transmissible gastroenteritis virus spike gene.	2001 Jan	England	10.1099/0022-1317-82-1-183
11119619	The coronavirus infectious bronchitis virus nucleoprotein localizes to thenucleolus.	2001 Jan	United States	10.1128/JVI.75.1.506-512.2001
11119581	cis-acting sequences required for coronavirus infectious bronchitis virusdefective-RNA replication and packaging.	2001 Jan	United States	10.1128/JVI.75.1.125-133.2001
11112483	Identification of a noncanonical signal for transcription of a novel subgenomicmRNA of mouse hepatitis virus: implication for the mechanism of coronavirus RNAtranscription.	2000 Dec 5	United States	10.1006/viro.2000.0637
11110482	Prevalence of porcine epidemic diarrhoea virus and transmissible gastroenteritisvirus infection in Korean pigs.	2000 Nov 18	England	10.1136/vr.147.21.606
11109550	Replication of enterotropic and polytropic murine coronaviruses in cultured celllines of mouse origin.	2000 Oct	Japan	10.1538/expanim.49.251
11101590	Characterization of a coronavirus isolated from a diarrheic foal.	2000 Dec	United States	
11087135	Antigen quantification as in vitro alternative for potency testing of inactivatedviral poultry vaccines.	2000 Oct	England	10.1080/01652176.2000.9695063
11087096	Evidence of genetic diversity generated by recombination among avian coronavirusIBV.	2000	Austria	10.1007/s007050070044
11086117	Functional analysis of an epitope in the S2 subunit of the murine coronavirusspike protein: involvement in fusion activity.	2000 Dec	England	10.1099/0022-1317-81-12-2867
11086116	Utilizing fowlpox virus recombinants to generate defective RNAs of thecoronavirus infectious bronchitis virus.	2000 Dec	England	10.1099/0022-1317-81-12-2855
11080472	Identification of nucleocapsid binding sites within coronavirus-defectivegenomes.	2000 Nov 25	United States	10.1006/viro.2000.0611
11075541	Glucose and galactose absorption after ingestion of milk containing hydrolysedlactose in calves with diarrhoea.	2000 Oct	Germany	10.1046/j.1439-0442.2000.00310.x
11074126	Optimization of bovine coronavirus hemagglutinin-estrase glycoprotein expressionin E3 deleted bovine adenovirus-3.	2000 Sep	Netherlands	10.1016/s0168-1702(00)00209-4
11044104	Strategy for systematic assembly of large RNA and DNA genomes: transmissiblegastroenteritis virus model.	2000 Nov	United States	10.1128/jvi.74.22.10600-10611.2000
11044101	The leader RNA of coronavirus mouse hepatitis virus contains an enhancer-likeelement for subgenomic mRNA transcription.	2000 Nov	United States	10.1128/jvi.74.22.10571-10580.2000
11043691	Detection and isolation of coronavirus from feces of three herds of feedlotcattle during outbreaks of winter dysentery-like disease.	2000 Oct 15	United States	10.2460/javma.2000.217.1191
11039591	Immunoprophylactic effect of chicken egg yolk immunoglobulin (Ig Y) againstporcine epidemic diarrhea virus (PEDV) in piglets.	2000 Sep	Japan	10.1292/jvms.62.961
11033870	Feline infectious peritonitis.	2000 Sep	United States	10.1016/s0195-5616(00)05002-6
11023724	Survival of human coronaviruses 229E and OC43 in suspension and after dryingonsurfaces: a possible source ofhospital-acquired infections.	2000 Sep	England	10.1053/jhin.2000.0795
11020217	Fibroblast growth factor 2 (FGF2) and FGF receptor expression in an experimentaldemyelinating disease with extensive remyelination.	2000 Oct 15	United States	10.1002/1097-4547(20001015)62:2<241::AID-JNR9>3.0.CO;2-D
11007014	Redesign of primer and application of the reverse transcriptase-polymerase chainreaction and restriction fragment length polymorphism test to the DE072 strain ofinfectious bronchitis virus.	2000 Jul-Sep	United States	
11007010	Comparison of virus isolation, immunohistochemistry, and reversetranscriptase-polymerase chain reaction procedures for detection of turkeycoronavirus.	2000 Jul-Sep	United States	
11007005	Characterization of infectious bronchitis viruses isolated from outbreaks ofdisease in commercial flocks in Brazil.	2000 Jul-Sep	United States	
11007004	Emergence of subtype strains of the Arkansas serotype of infectious bronchitisvirus in Delmarva broiler chickens.	2000 Jul-Sep	United States	
11007000	Protective immunity to infectious bronchitis in broilers vaccinated againstMarek's disease either in ovo or at hatch and against infectious bronchitis athatch.	2000 Jul-Sep	United States	
11006997	Morphologic observations on respiratory tracts of chickens after hatcheryinfectious bronchitis vaccination and formaldehyde fumigation.	2000 Jul-Sep	United States	
11006996	Detection of antibody to turkey coronavirus by antibody-capture enzyme-linkedimmunosorbent assay utilizing infectious bronchitis virus antigen.	2000 Jul-Sep	United States	
11003480	Oral immunogenicity of the plant derived spike protein from swine-transmissiblegastroenteritis coronavirus.	2000	Austria	10.1007/s007050070087
11000230	Biochemical characterization of the equine arteritis virus helicase suggests aclose functional relationship between arterivirus and coronavirus helicases.	2000 Oct	United States	10.1128/jvi.74.20.9586-9593.2000
10998322	Nascent synthesis of leader sequence-containing subgenomic mRNAs in coronavirusgenome-length replicative intermediate RNA.	2000 Sep 30	United States	10.1006/viro.2000.0489
10997163	Comparison of serologic testing and slaughter evaluation for assessing theeffects of subclinical infection on growth in pigs.	2000 Sep 15	United States	10.2460/javma.2000.217.888
10993938	The arterivirus replicase is the only viral protein required for genomereplication and subgenomic mRNA transcription.	2000 Oct	England	10.1099/0022-1317-81-10-2491
10982370	Human coronavirus 229E infects polarized airway epithelia from the apicalsurface.	2000 Oct	United States	10.1128/jvi.74.19.9234-9239.2000
10982367	Demyelination determinants map to the spike glycoprotein gene of coronavirusmouse hepatitis virus.	2000 Oct	United States	10.1128/jvi.74.19.9206-9213.2000
10982351	Efficient homologous RNA recombination and requirement for an open reading frameduring replication of equine arteritis virus defective interfering RNAs.	2000 Oct	United States	10.1128/jvi.74.19.9062-9070.2000
10982334	Neuroinvasion by human respiratory coronaviruses.	2000 Oct	United States	10.1128/jvi.74.19.8913-8921.2000
10982322	Helicase and capping enzyme active site mutations in brome mosaic virus protein1a cause defects in template recruitment, negative-strand RNA synthesis, andviral RNA capping.	2000 Oct	United States	10.1128/jvi.74.19.8803-8811.2000
10982321	RNase L-independent specific 28S rRNA cleavage in murine coronavirus-infectedcells.	2000 Oct	United States	10.1128/jvi.74.19.8793-8802.2000
10982127	Serologic survey of selected viral agents in recently captured wild NorthAmerican river otters (Lontra canadensis).	2000 Jun	United States	10.1638/1042-7260(2000)031[0168:SSOSVA]2.0.CO;2
10976737	Association between infection of the respiratory tract attributable to bovinecoronavirus and health and growth performance of cattle in feedlots.	2000 Sep	United States	10.2460/ajvr.2000.61.1062
10976736	Antibody titers against bovine coronavirus and shedding of the virus via therespiratory tract in feedlot cattle.	2000 Sep	United States	10.2460/ajvr.2000.61.1057
10971161	Isolation of a coronavirus from urinary tract tumours of endemic Balkannephropathy patients.	2000 Sep	Switzerland	10.1159/000045720
10970862	Heterogeneous nuclear ribonucleoprotein A1 regulates RNA synthesis of acytoplasmic virus.	2000 Sep 1	England	10.1093/emboj/19.17.4701
10970373	Coronavirus and Pasteurella infections in bovine shipping fever pneumonia andEvans' criteria for causation.	2000 Sep	United States	
10967058	The role of apoptosis within the retina of coronavirus-infected mice.	2000 Sep	United States	
10964771	Down-regulation of Bgp1(a) viral receptor by interferon-gamma is related to theantiviral state and resistance to mouse hepatitis virus 3 infection.	2000 Sep 1	United States	10.1006/viro.2000.0463
10960715	Seroprevalence of porcine respiratory coronavirus in selected Korean pigs.	2000 Sep 1	Netherlands	10.1016/s0167-5877(00)00154-9
10953717	Coronavirus-associated epizootic catarrhal enteritis in ferrets.	2000 Aug 15	United States	10.2460/javma.2000.217.526
10948987	Molecular characterization and pathogenesis of transmissible gastroenteritiscoronavirus (TGEV) and porcine respiratory coronavirus (PRCV) field isolatesco-circulating in a swine herd.	2000	Austria	10.1007/s007050070114
10946253	The T cell chemoattractant IFN-inducible protein 10 is essential in host defenseagainst viral-induced neurologic disease.	2000 Sep 1	United States	10.4049/jimmunol.165.5.2327
10942643	Persistence of viruses in upper respiratory tract of children with asthma.	2000 Jul	England	10.1053/jinf.2000.0688
10935285	Ostrich diseases.	2000 Aug	France	10.20506/rst.19.2.1235
10935276	Avian infectious bronchitis virus.	2000 Aug	France	10.20506/rst.19.2.1228
10933723	Characterization of the coronavirus M protein and nucleocapsid interaction ininfected cells.	2000 Sep	United States	10.1128/jvi.74.17.8127-8134.2000
10933699	Identification of mouse hepatitis virus papain-like proteinase 2 activity.	2000 Sep	United States	10.1128/jvi.74.17.7911-7921.2000
10933698	Role of viral persistence in retaining CD8(+) T cells within the central nervoussystem.	2000 Sep	United States	10.1128/jvi.74.17.7903-7910.2000
10930672	Lactogenic immunity following vaccination of cattle with bovine coronavirus.	2000 Sep 15	Netherlands	10.1016/s0264-410x(00)00177-8
10925317	CD4 and CD8 T cells have redundant but not identical roles in virus-induceddemyelination.	2000 Aug 15	United States	10.4049/jimmunol.165.4.2278
10917600	The human coronavirus 229E superfamily 1 helicase has RNA and DNAduplex-unwinding activities with 5'-to-3' polarity.	2000 Jul	United States	10.1017/s1355838200000728
10913403	"Spectrum of clinical illness in hospitalized patients with ""common cold"" virusinfections."	2000 Jul	United States	10.1086/313937
10907874	Development of a reverse transcription-nested polymerase chain reaction assay fordifferential diagnosis of transmissible gastroenteritis virus and porcinerespiratory coronavirus from feces and nasal swabs of infected pigs.	2000 Jul	United States	10.1177/104063870001200418
10906258	Transmissible gastroenteritis virus induces apoptosis in swine testicular celllines but not in intestinal enterocytes.	2000 Jul	England	10.1053/jcpa.2000.0386
10906226	Coronavirus-induced demyelination occurs in the absence of inducible nitric oxidesynthase.	2000 Aug	United States	10.1128/jvi.74.16.7683-7686.2000
10900340	Activation of glial cells by human coronavirus OC43 infection.	2000 Aug 1	Netherlands	10.1016/s0165-5728(00)00266-6
10891410	Impaired entry of soluble receptor-resistant mutants of mouse hepatitis virusinto cells expressing MHVR2 receptor.	2000 Jul 20	United States	10.1006/viro.2000.0409
10888630	Characterization of an essential RNA secondary structure in the 3' untranslatedregion of the murine coronavirus genome.	2000 Aug	United States	10.1128/jvi.74.15.6911-6921.2000
10882653	Primary structure of the sialodacryoadenitis virus genome: sequence of thestructural-protein region and its application for differential diagnosis.	2000 Jul	United States	10.1128/cdli.7.4.568-573.2000
10882086	A potential role for tumour necrosis factor-alpha in synergy between porcinerespiratory coronavirus and bacterial lipopolysaccharide in the induction ofrespiratory disease in pigs.	2000 Jul	England	10.1099/0022-1317-49-7-613
10879913	Identification of avian infectious bronchitis virus by direct automated cyclesequencing of the S-1 gene.	2000 Apr-Jun	United States	
10879909	Viral agents associated with poult enteritis and mortality syndrome: the role ofa small round virus and a turkey coronavirus.	2000 Apr-Jun	United States	
10879906	"A novel ""small round virus"" inducing poult enteritis and mortality syndrome andassociated immune alterations."	2000 Apr-Jun	United States	
10877969	Preliminary studies on feline coronavirus distribution in naturally andexperimentally infected cats.	2000 Jun	England	10.1053/rvsc.1999.0368
10873746	Further characterization of the coronavirus infectious bronchitis virus 3C-likeproteinase and determination of a new cleavage site.	2000 Jun 20	United States	10.1006/viro.2000.0330
10872784	Detection and differentiation of porcine epidemic diarrhoea virus andtransmissible gastroenteritis virus in clinical samples by multiplex RT-PCR.	2000 May 27	England	10.1136/vr.146.22.637
10865148	Localization of linear B-cell epitopes on infectious bronchitis virusnucleocapsid protein.	2000 Jul 3	Netherlands	10.1016/s0378-1135(00)00202-9
10859373	Expression of reporter genes from the defective RNA CD-61 of the coronavirusinfectious bronchitis virus.	2000 Jul	England	10.1099/0022-1317-81-7-1687
10855663	Rotavirus and concurrent infections with other enteropathogens in neonataldiarrheic dairy calves in Spain.	2000 Jul	England	10.1016/s0147-9571(99)00071-5
19184806	Turkey coronavirus is more closely related to avian infectious bronchitis virusthan to mammalian coronaviruses: a review.	2000 Jun	England	10.1080/03079450050045459
10825949	Isolation of respiratory bovine coronavirus, other cytocidal viruses, andPasteurella spp from cattle involved in two natural outbreaks of shipping fever.	2000 May 15	United States	10.2460/javma.2000.216.1599
10823872	Mouse hepatitis virus replicase proteins associate with two distinct populationsof intracellular membranes.	2000 Jun	United States	10.1128/jvi.74.12.5647-5654.2000
10823726	Kinetics of lymphocytic subsets in chicken tracheal lesions infected withinfectious bronchitis virus.	2000 Apr	Japan	10.1292/jvms.62.397
10816454	Mucosal and systemic immune responses to chimeric fimbriae expressed bySalmonella enterica serovar typhimurium vaccine strains.	2000 Jun	United States	10.1128/iai.68.6.3129-3139.2000
10814583	Characterization of murine coronavirus neutralization epitopes withphage-displayed peptides.	2000 May 25	United States	10.1006/viro.2000.0310
10811931	Gill-associated virus of Penaeus monodon prawns: an invertebrate virus with ORF1aand ORF1b genes related to arteri- and coronaviruses.	2000 Jun	England	10.1099/0022-1317-81-6-1473
10811262	Long-term impact on a closed household of pet cats of natural infection withfeline coronavirus, feline leukaemia virus and feline immunodeficiency virus.	2000 Apr 8	England	10.1136/vr.146.15.419
10805807	Engineering the largest RNA virus genome as an infectious bacterial artificialchromosome.	2000 May 9	United States	10.1073/pnas.97.10.5516
10805255	Protection studies on winter dysentery caused by bovine coronavirus in cattleusing antigens prepared from infected cell lysates.	2000 Apr	Canada	
10803365	Sequence analysis of major structural proteins of newly isolated mouse hepatitisvirus.	2000 Jan	Japan	10.1538/expanim.49.61
10803360	Decontamination of human xenotransplantable tumor with mouse hepatitis virus byimplantation in nude rat: a case report.	2000 Jan	Japan	10.1538/expanim.49.39
10799579	Host protein interactions with the 3' end of bovine coronavirus RNA and therequirement of the poly(A) tail for coronavirus defective genome replication.	2000 Jun	United States	10.1128/jvi.74.11.5053-5065.2000
10799570	Assembly of the coronavirus envelope: homotypic interactions between the Mproteins.	2000 Jun	United States	10.1128/jvi.74.11.4967-4978.2000
10791935	Isolation of bovine respiratory coronaviruses from feedlot cattle and comparisonof their biological and antigenic properties with bovine enteric coronaviruses.	1999 Oct	United States	
10779199	Proinflammatory cytokines and viral respiratory disease in pigs.	2000 Mar-Apr	England	10.1051/vetres:2000113
10775620	Liver-specific alpha 2 interferon gene expression results in protection frominduced hepatitis.	2000 May	United States	10.1128/jvi.74.10.4816-4823.2000
10773316	The amino and carboxyl domains of the infectious bronchitis virus nucleocapsidprotein interact with 3' genomic RNA.	2000 Mar	Netherlands	10.1016/s0168-1702(00)00126-x
10772982	Genetic manipulation of equine arteritis virus using full-length cDNA clones:separation of overlapping genes and expression of a foreign epitope.	2000 Apr 25	United States	10.1006/viro.2000.0245
10770610	Detection of porcine epidemic diarrhea virus by immunohistochemistry withrecombinant antibody produced in phages.	2000 Mar	Japan	10.1292/jvms.62.333
10768286	Viremia-associated ana-aki-byo, a new viral disease in color carp Cyprinus carpioin Japan.	2000 Feb 9	Germany	10.3354/dao039183
10764589	Structure, stability and function of RNA pseudoknots involved in stimulatingribosomal frameshifting.	2000 Apr 28	England	10.1006/jmbi.2000.3668
10759370	Ten-year long monitoring of laboratory mouse and rat colonies in Frenchfacilities: a retrospective study.	2000 Jan	England	10.1258/002367700780577957
10749040	Causes of mortality and culling in adult pheasants.	2000 Mar 4	England	10.1136/vr.146.10.273
10738369	Experiences of microbial contamination of animal colonies maintained in theNational Institute of Infectious Diseases, Japan (NIID).	1999 Dec	Japan	
10737649	A rapid-plate hemagglutination assay for the detection of infectious bronchitisvirus.	2000 Jan-Mar	United States	
10737646	Genetic relationships of infectious bronchitis virus isolates from Mississippibroilers.	2000 Jan-Mar	United States	
10737643	Characterization of the stunting syndrome agent: relatedness to known viruses.	2000 Jan-Mar	United States	
10737650	High mortality and growth depression experimentally produced in young turkeys bydual infection with enteropathogenic Escherichia coli and turkey coronavirus.	2000 Jan-Mar	United States	
10733172	Characterization of protection against coronavirus infection by noninternal imageantiidiotypic antibody.	2000	United States	10.1089/vim.2000.13.93
10730946	Neonatal enterocolitis associated with coronavirus infection in a foal: a casereport.	2000 Mar	United States	10.1177/104063870001200210
10727830	Capture ELISA systems for the detection of bovine coronavirus-specific IgA andIgM antibodies in milk and serum.	2000 Mar 15	Netherlands	10.1016/s0378-1135(99)00208-4
