PMID	title	date	location	doi
24985384	[A novel one-tube multiplex RT-PCR assay for simultaneous detection of six humancoronaviruses].	2014 May	China	
24984004	Magnitude to thrombocytopenia among the patients with novel Middle Eastrespiratory syndrome.	2015	England	10.3109/09537104.2014.934796
24983095	Unraveling the mysteries of Middle East respiratory syndrome coronavirus.	2014 Jun	United States	10.3201/eid2006.140322
24980809	Detection of respiratory viruses and Bordetella bronchiseptica in dogs with acuterespiratory tract infections.	2014 Sep	England	10.1016/j.tvjl.2014.04.019
24974120	EF1A interacting with nucleocapsid protein of transmissible gastroenteritiscoronavirus and plays a role in virus replication.	2014 Aug 27	Netherlands	10.1016/j.vetmic.2014.05.034
24973237	Gene-expression patterns in the cerebral cortex of mice infected with porcinehaemagglutinating encephalomyelitis virus detected using microarray.	2014 Oct	England	10.1099/vir.0.066845-0
24970703	Etiology of severe community-acquired pneumonia during the 2013 Hajj-part of theMERS-CoV surveillance program.	2014 Aug	Canada	10.1016/j.ijid.2014.06.003
24968672	Prevalence and genetic characterization of human coronaviruses in southernThailand from July 2009 to January 2011.	2014 Mar	Thailand	
24968569	EDs on heightened alert for MERS-CoV as first cases reach the US.	2014 Jul	United States	
24968453	USDA to require reports of PED.	2014 Jun 1	United States	
24968452	Considering risks after colleagues' battle.	2014 Jun 1	United States	
24966245	Utility of feline coronavirus antibody tests.	2015 Feb	England	10.1177/1098612X14538873
24964934	Towards improving clinical management of Middle East respiratory syndromecoronavirus infection.	2014 Jul	United States	10.1016/S1473-3099(14)70793-5
24964193	MERS coronavirus in dromedary camel herd, Saudi Arabia.	2014 Jul	United States	10.3201/eid2007.140571
24964136	Detection and genetic characterization of deltacoronavirus in pigs, Ohio, USA,2014.	2014 Jul	United States	10.3201/eid2007.140296
24960574	MERS-related betacoronavirus in Vespertilio superans bats, China.	2014 Jul	United States	10.3201/eid2007.140318
24960370	Outbreak-related porcine epidemic diarrhea virus strains similar to US strains,South Korea, 2013.	2014 Jul	United States	10.3201/eid2007.140294
24960335	Stability of Middle East respiratory syndrome coronavirus in milk.	2014 Jul	United States	10.3201/eid2007.140500
24958321	Clinico-epidemiological characteristics of acute respiratory infections caused bycoronavirus OC43, NL63 and 229E.	2014 Dec	Spain	10.1016/j.rce.2014.05.020
24957748	The 2014 Hajj and Umrah - current recommendations.	2014 Jun 12	Sweden	10.2807/ese.19.23.20826-en
24957746	Assessment of the Middle East respiratory syndrome coronavirus (MERS-CoV)epidemic in the Middle East and risk of international spread using a novelmaximum likelihood analysis approach.	2014 Jun 12	Sweden	10.2807/1560-7917.es2014.19.23.20824
24957745	Middle East respiratory syndrome coronavirus (MERS-CoV) RNA and neutralisingantibodies in milk collected according to local customs from dromedary camels,Qatar, April 2014.	2014 Jun 12	Sweden	10.2807/1560-7917.es2014.19.23.20829
24957744	Seroepidemiology of Middle East respiratory syndrome (MERS) coronavirus in SaudiArabia (1993) and Australia (2014) and characterisation of assay specificity.	2014 Jun 12	Sweden	10.2807/1560-7917.es2014.19.23.20828
24956407	Progress and outlook in structural biology of large viral RNAs.	2014 Nov 26	Netherlands	10.1016/j.virusres.2014.06.007
24954514	Comparative genome analysis and molecular epidemiology of the reemerging porcineepidemic diarrhea virus strains isolated in Korea.	2014 Aug	Netherlands	10.1016/j.meegid.2014.06.005
24950883	Development of a single nucleotide polymorphism DNA microarray for the detectionand genotyping of the SARS coronavirus.	2014 Oct	Korea (South)	10.4014/jmb.1404.04024
24949973	Programmed -1 frameshifting by kinetic partitioning during impeded translocation.	2014 Jun 19	United States	10.1016/j.cell.2014.04.041
24949927	Surveillance of avian coronaviruses in wild bird populations of Korea.	2014 Oct	United States	10.7589/2013-11-298
24948166	FAO calls for more surveillance and research on MERS.	2014 Jun 21	England	10.1136/vr.g3816
24945280	Viral etiologies of hospitalized acute lower respiratory infection patients inChina, 2009-2013.	2014	United States	10.1371/journal.pone.0099419
24941691	[Middle-East coronavirus: new menace; questions about dromedary].	2014 May 21	Switzerland	
24939297	SOCS3 expression correlates with severity of inflammation in mouse hepatitisvirus strain 3-induced acute liver failure and HBV-ACLF.	2014 Jun	China	10.1007/s11596-014-1281-5
24934262	Infectious diseases in large-scale cat hoarding investigations.	2014 Aug	England	10.1016/j.tvjl.2014.05.020
24932924	Genetic manipulation of outer membrane permeability: generating porousheterogeneous catalyst analogs in Escherichia coli.	2014 Dec 19	United States	10.1021/sb400202s
24931059	Calling for rapid development of a safe and effective MERS vaccine.	2014 Jul	France	10.1016/j.micinf.2014.05.002
24930446	Coronavirus reverse genetic systems: infectious clones and replicons.	2014 Aug 30	Netherlands	10.1016/j.virusres.2014.05.026
24930160	[The European Union faces an epidemic of viral diarrhea from American pigs].	2014 May 14	Switzerland	
24928691	Development of a multiplex TaqMan probe-based real-time PCR for discrimination ofvariant and classical porcine epidemic diarrhea virus.	2014 Sep	Netherlands	10.1016/j.jviromet.2014.06.006
24928599	Detection and genetic characterization of Canine parvovirus and Caninecoronavirus strains circulating in district of Tirana in Albania.	2014 Jul	United States	10.1177/1040638714538965
24928425	Differences in the tissue tropism to chicken oviduct epithelial cells betweenavian coronavirus IBV strains QX and B1648 are not related to the sialic acidbinding properties of their spike proteins.	2014 Jun 14	England	10.1186/1297-9716-45-67
24928045	Membrane rearrangements mediated by coronavirus nonstructural proteins 3 and 4.	2014 Jun	United States	10.1016/j.virol.2014.04.027
24927663	Epidemiology characteristics of respiratory viruses found in children and adultswith respiratory tract infections in southern China.	2014 Aug	Canada	10.1016/j.ijid.2014.02.019
24925999	Mission to MERS.	2014 Jun 13	United States	10.1126/science.344.6189.1218
24923170	[Genotypes and serotypes of avian infectious bronchitis viruses isolated during2009-2011 in Guangxi, China].	2014 Mar	China	
24922324	Annotation of long non-coding RNAs expressed in collaborative cross founder micein response to respiratory virus infection reveals a new class ofinterferon-stimulated transcripts.	2014	United States	10.4161/rna.29442
24920393	Unanswered questions about the Middle East respiratory syndrome coronavirus(MERS-CoV).	2014 Jun 11	England	10.1186/1756-0500-7-358
24918624	Middle East respiratory syndrome coronavirus (MERS-CoV) infection: chest CTfindings.	2014 Oct	United States	10.2214/AJR.14.13021
24915939	Epidemiology and microbiological investigations of community-acquired pneumoniain children admitted at the emergency department of a university hospital.	2014 Aug	Netherlands	10.1016/j.jcv.2014.05.006
24910120	Identification of novel functional regions within the spike glycoprotein ofMHV-A59 based on a bioinformatics approach.	2014 Aug 30	Netherlands	10.1016/j.virusres.2014.05.023
24908744	[New viruses: myth, fantasy or reality?].	2014 May 7	Switzerland	
24908695	Health experts consider pandemic risks of influenza viruses, coronaviruses.	2014 May 15	United States	10.2460/javma.244.10.1102
24908561	To sense or not to sense viral RNA--essentials of coronavirus innate immuneevasion.	2014 Aug	England	10.1016/j.mib.2014.05.005
24906375	Middle East respiratory syndrome coronavirus (MERS-CoV) infections in tworeturning travellers in the Netherlands, May 2014.	2014 May 29	Sweden	10.2807/1560-7917.es2014.19.21.20817
24905480	A monomer-dimer nanoswitch that mimics the working principle of the SARS-CoV3CLpro enzyme controls copper-catalysed cyclopropanation.	2014 Jul 28	England	10.1039/c4dt01508h
24902603	Genomic profiling of collaborative cross founder mice infected with respiratoryviruses reveals novel transcripts and infection-related strain-specific gene andisoform expression.	2014 Jun 5	United States	10.1534/g3.114.011759
24899916	DV-curve representation of protein sequences and its application.	2014	United States	10.1155/2014/203871
24899185	Host species restriction of Middle East respiratory syndrome coronavirus throughits receptor, dipeptidyl peptidase 4.	2014 Aug	United States	10.1128/JVI.00676-14
24898546	Structural and functional characterization of MERS coronavirus papain-likeprotease.	2014 Jun 4	England	10.1186/1423-0127-21-54
24898518	Activating receptor NKG2D targets RAE-1-expressing allogeneic neural precursorcells in a viral model of multiple sclerosis.	2014 Oct	United States	10.1002/stem.1760
24898162	US-like strain of porcine epidemic diarrhea virus outbreaks in Taiwan, 2013-2014.	2014 Sep	Japan	10.1292/jvms.14-0098
24896817	Evidence for camel-to-human transmission of MERS coronavirus.	2014 Jun 26	United States	10.1056/NEJMoa1401505
24895074	Mild encephalitis/encephalopathy with a reversible splenial lesion (MERS) in apatient presenting with papilledema.	2015 Jun	Italy	10.1007/s13760-014-0314-y
24894532	Infectious bronchitis virus in different avian physiological systems-a fieldstudy in Brazilian poultry flocks.	2014 Aug	England	10.3382/ps.2014-03875
24893074	First US MERS-CoV cases underscore need for preparedness.	2014 Jun 4	United States	10.1001/jama.2014.6019
24890725	IL-27 limits central nervous system viral clearance by promoting IL-10 andenhances demyelination.	2014 Jul 1	United States	10.4049/jimmunol.1400058
24889221	A phage-displayed peptide recognizing porcine aminopeptidase N is a potent smallmolecule inhibitor of PEDV entry.	2014 May	United States	10.1016/j.virol.2014.01.010
24888773	Mice lacking alpha1,3-fucosyltransferase 9 exhibit modulation of in vivo immuneresponses against pathogens.	2014 May	Australia	10.1111/pin.12159
24886103	Identification and genotyping of feline infectious peritonitis-associated singlenucleotide polymorphisms in the feline interferon-gamma gene.	2014 May 21	England	10.1186/1297-9716-45-57
24885320	Antibody-dependent infection of human macrophages by severe acute respiratorysyndrome coronavirus.	2014 May 6	England	10.1186/1743-422X-11-82
24884408	A highly conserved WDYPKCDRA epitope in the RNA directed RNA polymerase of humancoronaviruses can be used as epitope-based universal vaccine design.	2014 May 29	England	10.1186/1471-2105-15-161
24882413	Papain-like protease (PLpro) inhibitory effects of cinnamic amides from Tribulusterrestris fruits.	2014	Japan	10.1248/bpb.b14-00026
24876305	Role of sialic acids in feline enteric coronavirus infections.	2014 Sep	England	10.1099/vir.0.064717-0
24874668	Full-genome sequence of human betacoronavirus 2c jordan-n3/2012 after serialpassage in Mammalian cells.	2014 May 29	United States	10.1128/genomeA.00324-14
24874215	Targeting membrane-bound viral RNA synthesis reveals potent inhibition of diversecoronaviruses including the middle East respiratory syndrome virus.	2014 May	United States	10.1371/journal.ppat.1004166
24872591	Porcine epidemic diarrhea virus nucleocapsid protein antagonizes beta interferonproduction by sequestering the interaction between IRF3 and TBK1.	2014 Aug	United States	10.1128/JVI.00700-14
24872586	Dependence of coronavirus RNA replication on an NH2-terminal partialnonstructural protein 1 in cis.	2014 Aug	United States	10.1128/JVI.00738-14
24872583	Progression from IgD+ IgM+ to isotype-switched B cells is site specific duringcoronavirus-induced encephalomyelitis.	2014 Aug	United States	10.1128/JVI.00861-14
24871760	Authors reply: Middle East respiratory syndrome coronavirus (MERS-CoV) indromedary camels: are dromedary camels a reservoir for MERS-CoV?	2014 May 22	Sweden	10.2807/1560-7917.es2014.19.20.20811
24871759	Letter to the Editor: Middle East respiratory syndrome coronavirus (MERS-CoV) indromedary camels: are dromedary camels a reservoir for MERS-CoV?	2014 May 22	Sweden	10.2807/1560-7917.es2014.19.20.20810
24871548	Group B betacoronavirus in rhinolophid bats, Japan.	2014 Sep	Japan	10.1292/jvms.14-0012
24868566	MERS-CoV enigma deepens as reported cases surge.	2014 May 24	England	10.1016/s0140-6736(14)60866-7
24867994	Alternative screening approaches for discovery of Middle East respiratorysyndrome coronavirus inhibitors.	2014 Aug	United States	10.1128/AAC.03406-14
24864013	Identification of alpha-fodrin as an autoantigen in experimental coronavirusretinopathy (ECOR).	2014 Jul 15	Netherlands	10.1016/j.jneuroim.2014.05.002
24857846	Reply to Karagoz et al.	2014 Nov 15	United States	10.1093/infdis/jiu302
24857845	Is aerosol-based transmission of Middle East respiratory syndrome coronaviruspossible?	2014 Nov 15	United States	10.1093/infdis/jiu301
24857749	Human infection with MERS coronavirus after exposure to infected camels, SaudiArabia, 2013.	2014 Jun	United States	10.3201/eid2006.140402
24857701	Infection control and MERS-CoV in health-care workers.	2014 May 31	England	10.1016/S0140-6736(14)60852-7
24857253	An update on feline infectious peritonitis: diagnostics and therapeutics.	2014 Aug	England	10.1016/j.tvjl.2014.04.016
24856985	Effects of level of social contact on dairy calf behavior and health.	2014	United States	10.3168/jds.2013-7311
24856660	MERS coronaviruses in dromedary camels, Egypt.	2014 Jun	United States	10.3201/eid2006.140299
24856535	Emerging respiratory viruses other than influenza.	2014 Jun	United States	10.1016/j.cll.2014.02.011
24856011	MERS-CoV: address the knowledge gaps to move forward.	2014 May 24	England	10.1016/S0140-6736(14)60864-3
24855906	Toll-like receptor-based adjuvants: enhancing the immune response to vaccinesagainst infectious diseases of chicken.	2014 Jul	England	10.1586/14760584.2014.920236
24855771	[MERS-CoV: a new virus from Saudi Arabia].	2014 Apr	France	
24854014	Structural Basis for the Ubiquitin-Linkage Specificity and deISGylating activityof SARS-CoV papain-like protease.	2014 May	United States	10.1371/journal.ppat.1004113
24852890	Influenza and other respiratory virus infections in outpatients with medicallyattended acute respiratory infection during the 2011-12 influenza season.	2014 Jul	England	10.1111/irv.12247
24852421	The 3'-terminal 55 nucleotides of bovine coronavirus defective interfering RNAharbor cis-acting elements required for both negative- and positive-strand RNAsynthesis.	2014	United States	10.1371/journal.pone.0098422
24850731	Effects of Toll-like receptor stimulation on eosinophilic infiltration in lungsof BALB/c mice immunized with UV-inactivated severe acute respiratorysyndrome-related coronavirus vaccine.	2014 Aug	United States	10.1128/JVI.00983-14
24849700	Emerging infections and sensationalism: in Aesop's fable, the boy who cried wolfhad a dreadful fate.	2014 May	England	10.1111/1469-0691.12606
24847147	Call for infection control to stem MERS.	2014 Jul 8	Canada	10.1503/cmaj.109-4806
24846384	Pathogenic influenza viruses and coronaviruses utilize similar and contrastingapproaches to control interferon-stimulated gene responses.	2014 May 20	United States	10.1128/mBio.01174-14
24845462	T cell-mediated immune response to respiratory coronaviruses.	2014 Aug	United States	10.1007/s12026-014-8534-z
24843159	Two-photon imaging of remyelination of spinal cord axons by engrafted neuralprecursor cells in a viral model of multiple sclerosis.	2014 Jun 3	United States	10.1073/pnas.1406658111
24842079	Systems approaches to Coronavirus pathogenesis.	2014 Jun	Netherlands	10.1016/j.coviro.2014.04.007
24841273	Repurposing of clinically developed drugs for treatment of Middle Eastrespiratory syndrome coronavirus infection.	2014 Aug	United States	10.1128/AAC.03036-14
24841269	Screening of an FDA-approved compound library identifies four small-moleculeinhibitors of Middle East respiratory syndrome coronavirus replication in cellculture.	2014 Aug	United States	10.1128/AAC.03011-14
24841268	Evaluation of SSYA10-001 as a replication inhibitor of severe acute respiratorysyndrome, mouse hepatitis, and Middle East respiratory syndrome coronaviruses.	2014 Aug	United States	10.1128/AAC.02994-14
24837550	An update on feline infectious peritonitis: virology and immunopathogenesis.	2014 Aug	England	10.1016/j.tvjl.2014.04.017
24837403	Respiratory tract samples, viral load, and genome fraction yield in patients withMiddle East respiratory syndrome.	2014 Nov 15	United States	10.1093/infdis/jiu292
24835690	Travel and the globalization of emerging infections.	2014 Jun	England	10.1093/trstmh/tru051
24832116	Laboratory-confirmed case of Middle East respiratory syndrome coronavirus(MERS-CoV) infection in Malaysia: preparedness and response, April 2014.	2014 May 8	Sweden	10.2807/1560-7917.es2014.19.18.20797
24831606	Ribavirin and interferon-alpha2b as primary and preventive treatment for MiddleEast respiratory syndrome coronavirus: a preliminary report of two cases.	2015	England	10.3851/IMP2792
24829216	Hospital-associated outbreak of Middle East respiratory syndrome coronavirus: aserologic, epidemiologic, and clinical description.	2014 Nov 1	United States	10.1093/cid/ciu359
24827411	First confirmed cases of Middle East respiratory syndrome coronavirus (MERS-CoV)infection in the United States, updated information on the epidemiology ofMERS-CoV infection, and guidance for the public, clinicians, and public healthauthorities - May 2014.	2014 May 16	United States	
24821867	MERS differs from SARS, say experts.	2014 Jun 10	Canada	10.1503/cmaj.109-4798
24821686	First patient with MERS in US is improving, but number of cases worldwide doublesin six weeks to 6 May.	2014 May 12	England	10.1136/bmj.g3186
24819370	Respiratory viruses in exacerbations of non-cystic fibrosis bronchiectasis inchildren.	2014 Aug	England	10.1136/archdischild-2013-305147
24819262	[Determination of the frequency of human bocavirus and other respiratory virusesamong 0-2 years age group children diagnosed as acute bronchiolitis].	2014 Apr	Turkey	10.5578/mb.7575
24818990	Middle East respiratory syndrome corona virus, MERS-CoV. Conclusions from the 2ndScientific Advisory Board Meeting of the WHO Collaborating Center for MassGathering Medicine, Riyadh.	2014 Jul	Canada	10.1016/j.ijid.2014.05.001
24818865	Middle East respiratory syndrome.	2014 Jul	United States	10.1007/s00134-014-3303-y
24818713	Whole-genome analysis of porcine epidemic diarrhea virus (PEDV) from easternChina.	2014 Oct	Austria	10.1007/s00705-014-2102-7
24817479	Detection of enteric pathogens in Turkey flocks affected with severe enteritis,in Brazil.	2014 Aug	United States	10.1007/s11250-014-0612-7
24817332	Severe, diffuse fibrinonecrotic pleuropneumonia in a cat affected by multipleviral infection.	2014 Apr-Jun	Italy	10.12834/VetIt.49.144.2
24807723	Proteolytic activation of the porcine epidemic diarrhea coronavirus spike fusionprotein by trypsin in cell culture.	2014 Jul	United States	10.1128/JVI.00297-14
24807556	Neutralizing the MERS coronavirus threat.	2014 May 7	United States	10.1126/scitranslmed.3009132
24797911	Epidemiology of acute respiratory infections in children in Guangzhou: athree-year study.	2014	United States	10.1371/journal.pone.0096674
24797344	Comparison of sputum and nasopharyngeal swabs for detection of respiratoryviruses.	2014 Dec	United States	10.1002/jmv.23937
24795932	Pathology of US porcine epidemic diarrhea virus strain PC21A in gnotobiotic pigs.	2014 Apr	United States	10.3201/eid2004.131685
24795457	Structural and functional correlates of enhanced antiviral immunity generated byheteroclitic CD8 T cell epitopes.	2014 Jun 1	United States	10.4049/jimmunol.1400111
24794576	Triumphs, trials, and tribulations of the global response to MERS coronavirus.	2014 Jun	England	10.1016/S2213-2600(14)70102-X
24792841	Political commitment to MERS-CoV in Saudi Arabia.	2014 May 3	England	10.1016/S0140-6736(14)60732-7
24789777	Exceptionally potent neutralization of Middle East respiratory syndromecoronavirus by human monoclonal antibodies.	2014 Jul	United States	10.1128/JVI.00912-14
24788150	Severe acute respiratory syndrome coronavirus envelope protein ion channelactivity promotes virus fitness and pathogenesis.	2014 May	United States	10.1371/journal.ppat.1004077
24786259	Middle East respiratory syndrome coronavirus (MERS-CoV) in dromedary camels,Oman, 2013.	2014 Apr 24	Sweden	10.2807/1560-7917.es2014.19.16.20781
24786258	A case of imported Middle East Respiratory Syndrome coronavirus infection andpublic health response, Greece, April 2014.	2014 Apr 24	Sweden	10.2807/1560-7917.es2014.19.16.20782
24786257	Middle East Respiratory Syndrome coronavirus - two years into the epidemic.	2014 Apr 24	Sweden	10.2807/1560-7917.es2014.19.16.20783
24786052	Emerging diseases. Soaring MERS cases in Saudi Arabia raise alarms.	2014 May 2	United States	10.1126/science.344.6183.457
24783316	More virus strains found in pigs.	2014 Apr 1	United States	
24781747	Middle East respiratory syndrome coronavirus quasispecies that include homologuesof human isolates revealed through whole-genome analysis and virus cultured fromdromedary camels in Saudi Arabia.	2014 Apr 29	United States	10.1128/mBio.01146-14
24778414	Potent neutralization of MERS-CoV by human neutralizing monoclonal antibodies tothe viral spike glycoprotein.	2014 Apr 30	United States	10.1126/scitranslmed.3008140
24778221	Identification of human neutralizing antibodies against MERS-CoV and their rolein virus adaptive evolution.	2014 May 13	United States	10.1073/pnas.1402074111
24771495	Bioinformatics insight into the spike glycoprotein gene of field porcine epidemicdiarrhea strains during 2011-2013 in Guangdong, China.	2014 Aug	United States	10.1007/s11262-014-1055-y
24768449	First detection of equine coronavirus (ECoV) in Europe.	2014 Jun 25	Netherlands	10.1016/j.vetmic.2014.03.031
24767677	Amino acid changes in the spike protein of feline coronavirus correlate withsystemic spread of virus from the intestine and not with feline infectiousperitonitis.	2014 Apr 25	England	10.1186/1297-9716-45-49
24766657	SARS-CoV envelope protein palmitoylation or nucleocapid association is notrequired for promoting virus-like particle production.	2014 Apr 27	England	10.1186/1423-0127-21-34
24766432	Current advancements and potential strategies in the development of MERS-CoVvaccines.	2014 Jun	England	10.1586/14760584.2014.912134
24766156	Emergence of avian infectious bronchitis in a non-vaccinating country.	2014	England	10.1080/03079457.2014.913770
24763193	Middle East respiratory syndrome coronavirus disease in children.	2014 Sep	United States	10.1097/INF.0000000000000325
24762977	Membrane ectopeptidases targeted by human coronaviruses.	2014 Jun	Netherlands	10.1016/j.coviro.2014.03.011
24762043	The YXXPhi motif within the severe acute respiratory syndrome coronavirus(SARS-CoV) 3a protein is crucial for its intracellular transport.	2014 Apr 24	England	10.1186/1743-422X-11-75
24760654	Possible involvement of infection with human coronavirus 229E, but not NL63, inKawasaki disease.	2014 Dec	United States	10.1002/jmv.23950
24758121	Comparison of vaccine subpopulation selection, viral loads, vaccine viruspersistence in trachea and cloaca, and mucosal antibody responses aftervaccination with two different Arkansas Delmarva Poultry Industry -derivedinfectious bronchitis virus vaccines.	2014 Mar	United States	10.1637/10609-070613-Reg.1
24758118	Infectious bronchitis virus S2 expressed from recombinant virus confers broadprotection against challenge.	2014 Mar	United States	10.1637/10641-081613-Reg.1
24756345	Identification and genetic characterization of porcine hemagglutinatingencephalomyelitis virus from domestic piglets in China.	2014 Sep	Austria	10.1007/s00705-014-2070-y
24755118	Molecular and serological surveillance of canine enteric viruses in stray dogsfrom Vila do Maio, Cape Verde.	2014 Apr 23	England	10.1186/1746-6148-10-91
24755093	The effect of New Neonatal Porcine Diarrhoea Syndrome (NNPDS) on average dailygain and mortality in 4 Danish pig herds.	2014 Apr 22	England	10.1186/1746-6148-10-90
24754612	Genotyping of infectious bronchitis viruses identified in Canada between 2000 and2013.	2014	England	10.1080/03079457.2014.916395
24753610	Interferon induction of IFITM proteins promotes infection by human coronavirusOC43.	2014 May 6	United States	10.1073/pnas.1320856111
24750785	Role of transportation in spread of porcine epidemic diarrhea virus infection,United States.	2014 May	United States	10.3201/eid2005.131628
24750580	New variant of porcine epidemic diarrhea virus, United States, 2014.	2014 May	United States	10.3201/eid2005.140195
24750482	The Hajj pilgrimage and surveillance for Middle East Respiratory syndromecoronavirus in pilgrims from African countries.	2014 Jul	England	10.1111/tmi.12318
24747590	Stability of infectious human coronavirus NL63.	2014 Sep 1	Netherlands	10.1016/j.jviromet.2014.04.001
24747011	Spinal cord injury, immunodepression, and antigenic challenge.	2014 Oct	England	10.1016/j.smim.2014.03.003
24744332	Complete Genome Sequence of Porcine Coronavirus HKU15 Strain IN2847 from theUnited States.	2014 Apr 17	United States	10.1128/genomeA.00291-14
24742951	Effects of virulent and attenuated transmissible gastroenteritis virus on theability of porcine dendritic cells to sample and present antigen.	2014 Jun 25	Netherlands	10.1016/j.vetmic.2014.03.017
24740387	Complete genomic sequence of the coronavirus transmissible gastroenteritis virusSHXB isolated in China.	2014 Sep	Austria	10.1007/s00705-014-2080-9
24737708	Coronavirus entry and release in polarized epithelial cells: a review.	2014 Sep	England	10.1002/rmv.1792
24736006	Purified coronavirus spike protein nanoparticles induce coronavirus neutralizingantibodies in mice.	2014 May 30	Netherlands	10.1016/j.vaccine.2014.04.016
24735988	Investigation of the role of major respiratory viruses in the aetiology of nasalpolyps using polymerase chain reaction technique.	2014 Apr 15	England	10.1017/S0022215114000681
24732781	Viral respiratory infections diagnosed by multiplex PCR after allogeneichematopoietic stem cell transplantation: long-term incidence and outcome.	2014 Aug	United States	10.1016/j.bbmt.2014.04.004
24730363	Evaluation of a novel strain of infectious bronchitis virus emerged as a resultof spike gene recombination between two highly diverged parent strains.	2014	England	10.1080/03079457.2014.914624
24727518	Bacterial and viral etiology in hospitalized community acquired pneumonia withmolecular methods and clinical evaluation.	2014 Apr 15	Italy	10.3855/jidc.3560
24726679	Performance and clinical validation of the RealStar MERS-CoV Kit for detection ofMiddle East respiratory syndrome coronavirus RNA.	2014 Jun	Netherlands	10.1016/j.jcv.2014.03.012
24725946	Productive replication of Middle East respiratory syndrome coronavirus inmonocyte-derived dendritic cells modulates innate immune response.	2014 Apr	United States	10.1016/j.virol.2014.02.018
24725942	Phagocytic cells contribute to the antibody-mediated elimination ofpulmonary-infected SARS coronavirus.	2014 Apr	United States	10.1016/j.virol.2014.02.005
24723278	Middle East respiratory syndrome coronavirus: a case-control study ofhospitalized patients.	2014 Jul 15	United States	10.1093/cid/ciu226
24720856	Typical or atypical pneumonia and severe acute respiratory symptoms in PICU.	2015 Jul	England	10.1111/crj.12149
24719429	Identification of diverse alphacoronaviruses and genomic characterization of anovel severe acute respiratory syndrome-like coronavirus from bats in China.	2014 Jun	United States	10.1128/JVI.00631-14
24719424	A conformation-dependent neutralizing monoclonal antibody specifically targetingreceptor-binding domain in Middle East respiratory syndrome coronavirus spikeprotein.	2014 Jun	United States	10.1128/JVI.00433-14
24718833	Viral metagenomics analysis demonstrates the diversity of viral flora in pigletdiarrhoeic faeces in China.	2014 Jul	England	10.1099/vir.0.063743-0
24707494	In vitro antiviral activity of circular triple helix forming oligonucleotide RNAtowards Feline Infectious Peritonitis virus replication.	2014	United States	10.1155/2014/654712
24706959	Dramatic differences in the response of macrophages from B2 and B19 MHC-definedhaplotypes to interferon gamma and polyinosinic:polycytidylic acid stimulation.	2014 Apr	England	10.3382/ps.2013-03511
24703819	Acute respiratory viral infections in pediatric cancer patients undergoingchemotherapy.	2014 Jul-Aug	Brazil	10.1016/j.jped.2014.01.006
24699424	Novel coronavirus and astrovirus in Delaware Bay shorebirds.	2014	United States	10.1371/journal.pone.0093395
24699184	Community case clusters of Middle East respiratory syndrome coronavirus in HafrAl-Batin, Kingdom of Saudi Arabia: a descriptive genomic study.	2014 Jun	Canada	10.1016/j.ijid.2014.03.1372
24697109	Development of high-throughput liquid chips for respiratory virus detection.	2014	Germany	10.7754/clin.lab.2013.130334
24693663	Prevalence of viral infections in cats in southwestern Poland in the years 2006to 2010.	2014 Mar-Apr	Germany	
24692638	Competitive fitness in coronaviruses is not correlated with size or number ofdouble-membrane vesicles under reduced-temperature growth conditions.	2014 Apr 1	United States	10.1128/mBio.01107-13
24689189	An Avian coronavirus in quail with respiratory and reproductive signs.	2013 Jun	United States	10.1637/10412-100412-Reg.1
24689182	Evaluation of infectious bronchitis virus Arkansas-type vaccine failure incommercial broilers.	2013 Jun	United States	10.1637/10459-112812-Reg.1
24689178	Emergence of a new genotype of avian infectious bronchitis virus in Brazil.	2013 Jun	United States	10.1637/10346-090412-Reg.1
24684577	Distinct regulation of tonsillar immune response in virus infection.	2014 May	Denmark	10.1111/all.12396
24682939	Complete genome sequence of a novel infectious bronchitis virus straincirculating in China with a distinct S gene.	2014 Aug	United States	10.1007/s11262-014-1063-y
24681123	Triggering unfolded protein response by 2-Deoxy-D-glucose inhibits porcineepidemic diarrhea virus propagation.	2014 Jun	Netherlands	10.1016/j.antiviral.2014.03.007
24678626	Pathogenicity and molecular characteristics of infectious bronchitis virus (IBV)strains isolated from broilers showing diarrhoea and respiratory disease.	2014	England	10.1080/00071668.2014.903558
24676574	Performance traits and immune response of broiler chicks treated with zinc andascorbic acid supplementation during cyclic heat stress.	2014 Dec	United States	10.1007/s00484-014-0815-7
24675934	The camel connection.	2014 Mar 28	United States	10.1126/science.343.6178.1422
24673930	High-dose dietary zinc oxide mitigates infection with transmissiblegastroenteritis virus in piglets.	2014 Mar 28	England	10.1186/1746-6148-10-75
24673141	Assessment of the potential relationship between egg quality and infectiousbronchitis virus infection in Australian layer flocks.	2014 Apr	England	10.1111/avj.12156
24673131	In this issue - April 2014: Perceptions of 2007 equine influenza outbreak .Hyperinsulinaemia in ponies . Hydration and perennial ryegrass toxicosis . Travelhistory needed for possible canine leishmaniosis . Complications of arthroscopy .Metaphyseal osteopathy in Kelpies . Infectious bronchitis virus and egg quality.	2014 Apr	England	10.1111/avj.12171
24670324	Serological assays for emerging coronaviruses: challenges and pitfalls.	2014 Dec 19	Netherlands	10.1016/j.virusres.2014.03.018
24668816	Structure of a conserved Golgi complex-targeting signal in coronavirus envelopeproteins.	2014 May 2	United States	10.1074/jbc.M114.560094
24667706	A mouse model for Betacoronavirus subgroup 2c using a bat coronavirus strain HKU5variant.	2014 Mar 25	United States	10.1128/mBio.00047-14
