PMID	title	date	location	doi
29741740	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in RuralCoastal Kenya.	2018 May 5	United States	10.1093/infdis/jiy098
29740099	Early events during human coronavirus OC43 entry to the cell.	2018 May 8	England	10.1038/s41598-018-25640-0
29739720	Heterologous prime-boost vaccination with adenoviral vector and proteinnanoparticles induces both Th1 and Th2 responses against Middle East respiratorysyndrome coronavirus.	2018 Jun 7	Netherlands	10.1016/j.vaccine.2018.04.082
29737284	MIDDLE EAST RESPIRATORY SYNDROME CORONAVIRUS - MERS, MERS CoV.	2017 Sep	United States	10.1016/j.disamonth.2017.03.020
29737283	EMERGING RESPIRATORY DISEASE - CORONAVIRUSES.	2017 Sep	United States	10.1016/j.disamonth.2017.03.019
29737280	SELECTED EPIDEMICS & EMERGING PATHOGENS - RESPIRATORY ILLNESSES - AN OVERVIEW.	2017 Sep	United States	10.1016/j.disamonth.2017.03.016
29736236	Temporal relationship between antibiotic use and respiratory virus activities inthe Republic of Korea: a time-series analysis.	2018	England	10.1186/s13756-018-0347-8
29732571	Inactivation of Ebola virus and Middle East respiratory syndrome coronavirus inplatelet concentrates and plasma by ultraviolet C light and methylene blue plusvisible light, respectively.	2018 Sep	United States	10.1111/trf.14652
29725899	Passive immunity to porcine epidemic diarrhea virus following immunization ofpregnant gilts with a recombinant orf virus vector expressing the spike protein.	2018 Sep	Austria	10.1007/s00705-018-3855-1
29717846	Recognizing and managing emerging infectious diseases in the emergency department[digest].	2018 May 1	United States	
29717007	Selective Packaging in Murine Coronavirus Promotes Virulence by Limiting Type IInterferon Responses.	2018 May 1	United States	10.1128/mBio.00272-18
29716568	MERS transmission and risk factors: a systematic review.	2018 May 2	England	10.1186/s12889-018-5484-8
29712443	Evaluation of full S1 gene sequencing of classical and variant infectiousbronchitis viruses extracted from allantoic fluid and FTA cards.	2018 Aug	England	10.1080/03079457.2018.1471196
29709097	Autophagy: The multi-purpose bridge in viral infections and host cells.	2018 Jul	England	10.1002/rmv.1973
29704627	Newly emerged porcine enteric alphacoronavirus in southern China: Identification,origin and evolutionary history analysis.	2018 Aug	Netherlands	10.1016/j.meegid.2018.04.031
29702211	miR-146a-5p promotes replication of infectious bronchitis virus by targetingIRAK2 and TNFRSF18.	2018 Jul	England	10.1016/j.micpath.2018.04.046
29698959	Lectin Affinity Plasmapheresis for Middle East Respiratory Syndrome-Coronavirusand Marburg Virus Glycoprotein Elimination.	2018	Switzerland	10.1159/000487224
29696007	Bats, Coronaviruses, and Deforestation: Toward the Emergence of Novel InfectiousDiseases?	2018	Switzerland	10.3389/fmicb.2018.00702
29695430	The S Gene Is Necessary but Not Sufficient for the Virulence of Porcine EpidemicDiarrhea Virus Novel Variant Strain BJ2011C.	2018 Jul 1	United States	10.1128/JVI.00603-18
29695146	Isolation and characterization of Korean porcine deltacoronavirus strainKNU16-07.	2018 Jul 31	Korea (South)	10.4142/jvs.2018.19.4.577
29691378	Blockade of the C5a-C5aR axis alleviates lung damage in hDPP4-transgenic miceinfected with MERS-CoV.	2018 Apr 24	United States	10.1038/s41426-018-0063-8
29687958	Genetic diversity of BCoV in Brazilian cattle herds.	2018 Apr 24	England	10.1002/vms3.102
29686984	A Mini Review of the Zoonotic Threat Potential of Influenza Viruses,Coronaviruses, Adenoviruses, and Enteroviruses.	2018	Switzerland	10.3389/fpubh.2018.00104
29686673	The CD8 T Cell Response to Respiratory Virus Infections.	2018	Switzerland	10.3389/fimmu.2018.00678
29685707	Supplemental flaxseed modulates ovarian functions of weanling gilts via theaction of selected fatty acids.	2018 Jun	Netherlands	10.1016/j.anireprosci.2018.04.066
29685432	Evaluation of a multiplex immunoassay for bovine respiratory syncytial virus andbovine coronavirus antibodies in bulk tank milk against two indirect ELISAs usinglatent class analysis.	2018 Jun 1	Netherlands	10.1016/j.prevetmed.2018.03.008
29684409	Effects of hypervariable regions in spike protein on pathogenicity, tropism, andserotypes of infectious bronchitis virus.	2018 May 2	Netherlands	10.1016/j.virusres.2018.04.013
29684066	Cryo-EM structure of infectious bronchitis coronavirus spike protein revealsstructural and functional evolution of coronavirus spike proteins.	2018 Apr	United States	10.1371/journal.ppat.1007009
29680581	Middle East respiratory syndrome coronavirus: risk factors and determinants ofprimary, household, and nosocomial transmission.	2018 Aug	United States	10.1016/S1473-3099(18)30127-0
29680361	Bat-Origin Coronaviruses Expand Their Host Range to Pigs.	2018 Jun	England	10.1016/j.tim.2018.03.001
29675651	A multiplex PCR method for the simultaneous detection of three viruses associatedwith canine viral enteric infections.	2018 Aug	Austria	10.1007/s00705-018-3828-4
29673815	Role of animal movement and indirect contact among farms in transmission ofporcine epidemic diarrhea virus.	2018 Sep	Netherlands	10.1016/j.epidem.2018.04.001
29671238	Dairy calf rearing unit and infectious diseases: diarrhea outbreak by bovinecoronavirus as a model for the dispersion of pathogenic microorganisms.	2018 Dec	United States	10.1007/s11250-018-1592-9
29670390	Epidemiological factors and worldwide pattern of Middle East respiratory syndromecoronavirus from 2013 to 2016.	2018	New Zealand	10.2147/IJGM.S160741
29669880	Transmembrane Domains of Highly Pathogenic Viral Fusion Proteins Exhibit TrimericAssociation In Vitro.	2018 Apr 25	United States	10.1128/mSphere.00047-18
29669833	Discovery of Novel Bat Coronaviruses in South China That Use the Same Receptor asMiddle East Respiratory Syndrome Coronavirus.	2018 Jul 1	United States	10.1128/JVI.00116-18
29668900	Burden and Risk Factors for Coronavirus Infections in Infants in Rural Nepal.	2018 Oct 30	United States	10.1093/cid/ciy317
29668861	Continuous Invasion by Respiratory Viruses Observed in Rural Households During aRespiratory Syncytial Virus Seasonal Outbreak in Coastal Kenya.	2018 Oct 30	United States	10.1093/cid/ciy313
29665827	Effect of selected gastrointestinal parasites and viral agents on fecal S100A12concentrations in puppies as a potential comparative model.	2018 Apr 17	England	10.1186/s13071-018-2841-5
29664373	Middle East Respiratory Syndrome Coronavirus Antibodies in Dromedary Camels,Bangladesh, 2015.	2018 May	United States	10.3201/eid2405.171192
29664167	Clinical outcomes of current medical approaches for Middle East respiratorysyndrome: A systematic review and meta-analysis.	2018 May	England	10.1002/rmv.1977
29663439	Sero-prevalence of Middle East respiratory syndrome coronavirus (MERS-CoV)specific antibodies in dromedary camels in Tabuk, Saudi Arabia.	2018 Aug	United States	10.1002/jmv.25186
29663437	Usefulness of national respiratory virus surveillance data for clinicians whomanage adult patients.	2018 Aug	United States	10.1002/jmv.25199
29661625	Unusual presentation of Middle East respiratory syndrome coronavirus leading to alarge outbreak in Riyadh during 2017.	2018 Sep	United States	10.1016/j.ajic.2018.02.023
29660826	Human coronaviruses and other respiratory infections in young adults on auniversity campus: Prevalence, symptoms, and shedding.	2018 Sep	England	10.1111/irv.12563
29656631	Asymptomatic Middle East Respiratory Syndrome coronavirus infection using aserologic survey in Korea.	2018	Korea (South)	10.4178/epih.e2018014
29656480	Development of a risk-prediction model for Middle East respiratory syndromecoronavirus infection in dialysis patients.	2018 Oct	Canada	10.1111/hdi.12661
29654310	APOBEC3-mediated restriction of RNA virus replication.	2018 Apr 13	England	10.1038/s41598-018-24448-2
29654248	Detection and characterisation of coronaviruses in migratory and non-migratoryAustralian wild birds.	2018 Apr 13	England	10.1038/s41598-018-24407-x
29653848	Inactivated infectious bronchitis virus vaccine encapsulated in chitosannanoparticles induces mucosal immune responses and effective protection againstchallenge.	2018 May 3	Netherlands	10.1016/j.vaccine.2018.03.065
29652922	A novel mechanism of RNase L inhibition: Theiler's virus L* protein prevents 2-5Afrom binding to RNase L.	2018 Apr	United States	10.1371/journal.ppat.1006989
29649550	Healthcare worker exposure to Middle East respiratory syndrome coronavirus(MERS-CoV): Revision of screening strategies urgently needed.	2018 Jun	Canada	10.1016/j.ijid.2018.04.001
29644096	Cameroonian fruit bats harbor divergent viruses, including rotavirus H,bastroviruses, and picobirnaviruses using an alternative genetic code.	2018 Jan	England	10.1093/ve/vey008
29636467	Contribution of porcine aminopeptidase N to porcine deltacoronavirus infection.	2018 Apr 11	United States	10.1038/s41426-018-0068-3
29635053	Resiquimod enhances mucosal and systemic immunity against avian infectiousbronchitis virus vaccine in the chicken.	2018 Jun	England	10.1016/j.micpath.2018.04.012
29632701	Viral and bacterial investigations on the aetiology of recurrent pig neonataldiarrhoea cases in Spain.	2018	England	10.1186/s40813-018-0083-8
29625986	Survival of the Enveloped Virus Phi6 in Droplets as a Function of RelativeHumidity, Absolute Humidity, and Temperature.	2018 Jun 15	United States	10.1128/AEM.00551-18
29625240	Predicting the receptor-binding domain usage of the coronavirus based on kmerfrequency on spike protein.	2018 Jul	Netherlands	10.1016/j.meegid.2018.03.028
29625238	Infection, genetic and virulence characteristics of porcine epidemic diarrheavirus in northwest China.	2018 Aug	Netherlands	10.1016/j.meegid.2018.04.001
29624866	Factors associated with recovery delay in a sample of patients diagnosed byMERS-CoV rRT-PCR: A Saudi Arabian multicenter retrospective study.	2018 Sep	England	10.1111/irv.12560
29624018	Development of a rapid immunochromatographic assay for detection of antibodiesagainst porcine epidemic diarrhea virus.	2018 Mar	Germany	10.24425/119032
29623560	Middle East respiratory syndrome coronavirus in pediatrics: a report of sevencases from Saudi Arabia.	2019 Feb	China	10.1007/s11684-017-0603-y
29621617	Genetic characterization and pathogenicity of Japanese porcine deltacoronavirus.	2018 Jul	Netherlands	10.1016/j.meegid.2018.03.030
29621536	Emergence of a genotype I variant of avian infectious bronchitis virus fromNorthern part of India.	2018 Jul	Netherlands	10.1016/j.actatropica.2018.04.004
29620461	Genetic and Pathologic Characterization of a Novel Recombinant TC07-2-Type AvianInfectious Bronchitis Virus.	2018 Mar	United States	10.1637/11764-103017-ResNote.1
29620458	Comparative Evaluation of the Pathogenicity of Mycoplasma gallinaceum inChickens.	2018 Mar	United States	10.1637/11743-081717-Reg.1
29620453	Isolation and Characteristics of the Arkansas-Type Infectious Bronchitis Virus inChina.	2018 Mar	United States	10.1637/11719-072517-Reg.1
29619598	PCR array profiling of antiviral genes in human embryonic kidney cells expressinghuman coronavirus OC43 structural and accessory proteins.	2018 Aug	Austria	10.1007/s00705-018-3832-8
29618817	Fatal swine acute diarrhoea syndrome caused by an HKU2-related coronavirus of batorigin.	2018 Apr	England	10.1038/s41586-018-0010-9
29618723	Enhanced protection in mice induced by immunization with inactivated wholeviruses compare to spike protein of middle east respiratory syndrome coronavirus.	2018 Apr 4	United States	10.1038/s41426-018-0056-7
29618640	Porcine Deltacoronavirus Engages the Transmissible Gastroenteritis VirusFunctional Receptor Porcine Aminopeptidase N for Infectious Cellular Entry.	2018 Jun 15	United States	10.1128/JVI.00318-18
29609573	Adequacy of public health communications on H7N9 and MERS in Singapore: insightsfrom a community based cross-sectional study.	2018 Apr 2	England	10.1186/s12889-018-5340-x
29607611	Herd-level prevalence and incidence of porcine epidemic diarrhoea virus (PEDV)and porcine deltacoronavirus (PDCoV) in swine herds in Ontario, Canada.	2018 Oct	Germany	10.1111/tbed.12858
29593057	Multicenter Evaluation of BioFire FilmArray Respiratory Panel 2 for Detection ofViruses and Bacteria in Nasopharyngeal Swab Samples.	2018 Jun	United States	10.1128/JCM.01945-17
29588198	Identification of enteric viruses circulating in a dog population with lowvaccine coverage.	2018 Oct - Dec	Brazil	10.1016/j.bjm.2018.02.006
29587190	Reduction of soluble dipeptidyl peptidase 4 levels in plasma of patients infectedwith Middle East respiratory syndrome coronavirus.	2018 May	United States	10.1016/j.virol.2018.03.015
29580080	Coronavirus infection retards the development of the cortico-medullary capillarynetwork in the bursa of Fabricius of chicken.	2018 Mar	Hungary	10.1556/004.2018.003
29579103	A metagenomic viral discovery approach identifies potential zoonotic and novelmammalian viruses in Neoromicia bats within South Africa.	2018	United States	10.1371/journal.pone.0194527
29576306	Porcine epidemic diarrhea vaccine efficacy evaluation by vaccination timing andfrequencies.	2018 May 11	Netherlands	10.1016/j.vaccine.2018.03.041
29574164	Phylodynamic analysis and molecular diversity of the avian infectious bronchitisvirus of chickens in Brazil.	2018 Jul	Netherlands	10.1016/j.meegid.2018.03.014
29569144	A Highly Pathogenic Strain of Porcine Deltacoronavirus Caused Watery Diarrhea inNewborn Piglets.	2018 Apr	China	10.1007/s12250-018-0003-8
29567861	What We Learned from Ebola: Preparing Dialysis Units for the Next Outbreak.	2018 Apr 6	United States	10.2215/CJN.11061017
29567734	Complete Genome Sequence of Human Coronavirus NL63 CN0601/14, First Isolated inSouth Korea.	2018 Mar 22	United States	10.1128/genomeA.00152-18
29567203	Assessment of reproductive performance in F1 sows exposed to the porcine epidemicdiarrhea virus at different periods of production stage on farms with differenthygienic environments.	2018 May	Netherlands	10.1016/j.anireprosci.2018.03.017
29566060	MERS-CoV pathogenesis and antiviral efficacy of licensed drugs in humanmonocyte-derived antigen-presenting cells.	2018	United States	10.1371/journal.pone.0194868
29562753	Nucleosides for the treatment of respiratory RNA virus infections.	2018 Jan-Dec	England	10.1177/2040206618764483
29561166	Dynamics of Interorganizational Public Health Emergency Management Networks:Following the 2015 MERS Response in South Korea.	2018 Apr	China	10.1177/1010539518762847
29559100	Association between passive immunity and health status of dairy calves under 30days of age.	2018 Apr 1	Netherlands	10.1016/j.prevetmed.2018.01.009
29557770	Coronavirus S protein-induced fusion is blocked prior to hemifusion by Abl kinaseinhibitors.	2018 May	England	10.1099/jgv.0.001047
29551135	Hosts and Sources of Endemic Human Coronaviruses.	2018	United States	10.1016/bs.aivir.2018.01.001
29550445	Early identification of pneumonia patients at increased risk of Middle Eastrespiratory syndrome coronavirus infection in Saudi Arabia.	2018 May	Canada	10.1016/j.ijid.2018.03.005
29550352	Rapid detection of transmissible gastroenteritis virus in swine small intestinesamples using real-time reverse transcription recombinase polymeraseamplification.	2018 Jun	Netherlands	10.1016/j.jviromet.2018.03.005
29550057	Initial performance evaluation of a spotted array Mobile Analysis Platform (MAP)for the detection of influenza A/B, RSV, and MERS coronavirus.	2018 Jul	United States	10.1016/j.diagmicrobio.2018.02.011
29549589	Mapping Potential Amplification and Transmission Hotspots for MERS-CoV, Kenya.	2018 Jun	United States	10.1007/s10393-018-1317-6
29548744	Epidemiology and phylogeny of spike gene of porcine epidemic diarrhea virus fromYunnan, China.	2018 Apr 2	Netherlands	10.1016/j.virusres.2018.03.008
29547727	Antiviral effect of lithium chloride on porcine epidemic diarrhea virus in vitro.	2018 Jun	England	10.1016/j.rvsc.2018.03.002
29544147	Structure-guided design of potent and permeable inhibitors of MERS coronavirus3CL protease that utilize a piperidine moiety as a novel design element.	2018 Apr 25	France	10.1016/j.ejmech.2018.03.004
29542369	Detection of feline coronavirus mutations in paraffin-embedded tissues in catswith feline infectious peritonitis and controls.	2019 Feb	England	10.1177/1098612X18762883
29541941	Evaluation of Antibody-Dependent Enhancement of SARS-CoV Infection in RhesusMacaques Immunized with an Inactivated SARS-CoV Vaccine.	2018 Apr	China	10.1007/s12250-018-0009-2
29540599	Development of a Broadly Accessible Venezuelan Equine Encephalitis Virus RepliconParticle Vaccine Platform.	2018 Jun 1	United States	10.1128/JVI.00027-18
29540320	Detection of feline Coronavirus in effusions of cats with and without felineinfectious peritonitis using loop-mediated isothermal amplification.	2018 Jun	Netherlands	10.1016/j.jviromet.2018.03.003
29540176	Molecular characterization of US-like and Asian non-S INDEL strains of porcineepidemic diarrhea virus (PEDV) that circulated in Japan during 2013-2016 andPEDVs collected from recurrent outbreaks.	2018 Mar 14	England	10.1186/s12917-018-1409-0
29538674	A Multicenter Consortium to Define the Epidemiology and Outcomes of PediatricSolid Organ Transplant Recipients With Inpatient Respiratory Virus Infection.	2019 Jul 1	England	10.1093/jpids/piy024
29534607	Addressing the selectivity and toxicity of antiviral nucleosides.	2018 Jan-Dec	England	10.1177/2040206618758524
29534017	Cellular hnRNP A1 Interacts with Nucleocapsid Protein of Porcine EpidemicDiarrhea Virus and Impairs Viral Replication.	2018 Mar 13	Switzerland	10.3390/v10030127
29530034	The use of complementary and alternative medicine by patients with cancer: across-sectional survey in Saudi Arabia.	2018 Mar 12	England	10.1186/s12906-018-2150-8
29525570	Knowledge and attitude towards the Middle East respiratory syndrome coronavirusamong healthcare personnel in the southern region of Saudi Arabia.	2018 Sep - Oct	England	10.1016/j.jiph.2018.02.001
29521102	Transmissible gastroenteritis virus nsp7 protein localized in the cytoplasmdown-regulates interleukin 8 expression in porcine intestinal epithelial cell.	2018	Slovakia	10.4149/av_2018_105
29517348	Avian coronavirus isolated from a pigeon sample induced clinical disease,tracheal ciliostasis, and a high humoral response in day-old chicks.	2018 Jun	England	10.1080/03079457.2018.1442557
29514915	Identification of H209 as Essential for pH 8-Triggered Receptor-IndependentSyncytium Formation by S Protein of Mouse Hepatitis Virus A59.	2018 Jun 1	United States	10.1128/JVI.00209-18
29514901	Importance of Neutralizing Monoclonal Antibodies Targeting Multiple AntigenicSites on the Middle East Respiratory Syndrome Coronavirus Spike Glycoprotein ToAvoid Neutralization Escape.	2018 May 15	United States	10.1128/JVI.02002-17
29511173	Rapid detection of MERS coronavirus-like viruses in bats: pote1ntial for trackingMERS coronavirus transmission and animal origin.	2018 Mar 7	United States	10.1038/s41426-017-0016-7
29511076	Coronavirus Susceptibility to the Antiviral Remdesivir (GS-5734) Is Mediated bythe Viral Polymerase and the Proofreading Exoribonuclease.	2018 Mar 6	United States	10.1128/mBio.00221-18
29508550	Detection of bovine coronavirus in nasal swab of non-captive wild water deer,Korea.	2018 Jun	Germany	10.1111/tbed.12847
29507189	MERS coronaviruses from camels in Africa exhibit region-dependent geneticdiversity.	2018 Mar 20	United States	10.1073/pnas.1718769115
29506344	Middle East respiratory syndrome: what we learned from the 2015 outbreak in theRepublic of Korea.	2018 Mar	Korea (South)	10.3904/kjim.2018.031
29502886	Nurses' experiences of care for patients with Middle East respiratorysyndrome-coronavirus in South Korea.	2018 Jul	United States	10.1016/j.ajic.2018.01.012
29502803	Aminopeptidase-N-independent entry of porcine epidemic diarrhea virus into Veroor porcine small intestine epithelial cells.	2018 Apr	United States	10.1016/j.virol.2018.02.019
29502517	Strategy and technology to prevent hospital-acquired infections: Lessons fromSARS, Ebola, and MERS in Asia and West Africa.	2017 Oct 27	England	10.1186/s40779-017-0142-5
29501635	A nano silicon adjuvant enhances inactivated transmissible gastroenteritisvaccine through activation the Toll-like receptors and promotes humoral andcellular immune responses.	2018 Jun	United States	10.1016/j.nano.2018.02.010
29500692	Longitudinal Surveillance of Betacoronaviruses in Fruit Bats in Yunnan Province,China During 2009-2016.	2018 Feb	China	10.1007/s12250-018-0017-2
29500691	Serological Evidence of Bat SARS-Related Coronavirus Infection in Humans, China.	2018 Feb	China	10.1007/s12250-018-0012-7
29499233	A multiplex TaqMan real-time PCR for detection and differentiation of fourantigenic types of canine parvovirus in China.	2018 Apr	England	10.1016/j.mcp.2018.02.004
29499225	Development of a one-step RT-PCR assay for detection of pancoronaviruses (alpha-,beta-, gamma-, and delta-coronaviruses) using newly designed degenerate primersfor porcine and avian `fecal samples.	2018 Jun	Netherlands	10.1016/j.jviromet.2018.02.021
29498228	Coronaviruses in guano from Pteropus medius bats in Peradeniya, Sri Lanka.	2018 Aug	Germany	10.1111/tbed.12851
29496347	Engineering a stable CHO cell line for the expression of a MERS-coronavirusvaccine antigen.	2018 Mar 27	Netherlands	10.1016/j.vaccine.2018.02.065
29496346	Attenuation, safety, and efficacy of a QX-like infectious bronchitis virusserotype vaccine.	2018 Mar 27	Netherlands	10.1016/j.vaccine.2018.02.053
29495250	MERS-CoV: Understanding the Latest Human Coronavirus Threat.	2018 Feb 24	Switzerland	10.3390/v10020093
29494671	Full-length genome sequences of porcine epidemic diarrhoea virus strain CV777;Use of NGS to analyse genomic and sub-genomic RNAs.	2018	United States	10.1371/journal.pone.0193682
29494530	Oral Immunization against PEDV with Recombinant Lactobacillus casei ExpressingDendritic Cell-Targeting Peptide Fusing COE Protein of PEDV in Piglets.	2018 Mar 1	Switzerland	10.3390/v10030106
29491239	Trends of Human Coronaviruses in Yamagata, Japan in 2015-2016 Focusing on theOC43 Outbreak of June 2016.	2018 Mar 22	Japan	10.7883/yoken.JJID.2017.263
29491226	Rapid detection and differentiation of avian infectious bronchitis virus: anapplication of Mass genotype by melting temperature analysis in RT-qPCR usingSYBR Green I.	2018 Apr 27	Japan	10.1292/jvms.17-0566
29491163	Alpha/Beta Interferon (IFN-alpha/beta) Signaling in Astrocytes MediatesProtection against Viral Encephalomyelitis and Regulates IFN-gamma-DependentResponses.	2018 May 15	United States	10.1128/JVI.01901-17
29483914	Pathogenicity and Viral Shedding of MERS-CoV in Immunocompromised RhesusMacaques.	2018	Switzerland	10.3389/fimmu.2018.00205
29482919	SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found inwestern old-world.	2018 Apr	United States	10.1016/j.virol.2018.01.014
29482563	Risk factors associated with exposure to bovine respiratory disease pathogensduring the peri-weaning period in dairy bull calves.	2018 Feb 27	England	10.1186/s12917-018-1372-9
29478397	Diagnosis of feline infectious peritonitis: Update on evidence supportingavailable tests.	2018 Mar	England	10.1177/1098612X18758592
29475600	Metalloprotease ADAM17 regulates porcine epidemic diarrhea virus infection bymodifying aminopeptidase N.	2018 Apr	United States	10.1016/j.virol.2018.02.001
29475599	New insights about the regulation of Nidovirus subgenomic mRNA synthesis.	2018 Apr	United States	10.1016/j.virol.2018.01.026
29474890	Structural model of the SARS coronavirus E channel in LMPG micelles.	2018 Jun	Netherlands	10.1016/j.bbamem.2018.02.017
29473036	Ethical and Philosophical Considerations for Gain-of-Function Policy: TheImportance of Alternate Experiments.	2018	Switzerland	10.3389/fbioe.2018.00011
29468451	Identification of porcine epidemic diarrhea virus variant with a large spike genedeletion from a clinical swine sample in the United States.	2018 Apr	United States	10.1007/s11262-018-1542-7
29463282	Longitudinal study of age-specific pattern of coronavirus infection in Lyle'sflying fox (Pteropus lylei) in Thailand.	2018 Feb 20	England	10.1186/s12985-018-0950-6
29458023	Structural characterization of the HCoV-229E fusion core.	2018 Mar 4	United States	10.1016/j.bbrc.2018.02.136
29456114	Detection and genetic characterization of Mamastrovirus 5 from Brazilian dogs.	2018 Jul - Sep	Brazil	10.1016/j.bjm.2017.09.008
29451010	Assessment of Mycoplasma gallisepticum vaccine efficacy in a co-infectionchallenge model with QX-like infectious bronchitis virus.	2018 Jun	England	10.1080/03079457.2018.1440064
29447989	Aetiology of lower respiratory tract infection in adults in primary care: aprospective study in 11 European countries.	2018 Nov	England	10.1016/j.cmi.2018.02.004
29447395	Characteristics and Outcomes of Coronavirus Infection in Children: The Role ofViral Factors and an Immunocompromised State.	2019 Mar 28	England	10.1093/jpids/pix093
29447243	Differences in the intestinal microbiota between uninfected piglets and pigletsinfected with porcine epidemic diarrhea virus.	2018	United States	10.1371/journal.pone.0192992
29442512	Discovery of Hydrocarbon-Stapled Short alpha-Helical Peptides as Promising MiddleEast Respiratory Syndrome Coronavirus (MERS-CoV) Fusion Inhibitors.	2018 Mar 8	United States	10.1021/acs.jmedchem.7b01732
29434071	Serosurvey of Malsoor virus among Rousettus leschenaulti bat & human populationresiding nearby Robber's cave, Mahabaleshwar, Maharashtra, India.	2017 Oct	India	10.4103/ijmr.IJMR_301_16
29429482	Enteric coronavirus infection in adult horses.	2018 Jan	England	10.1016/j.tvjl.2017.11.004
29429403	Comparison of the performance of laboratory tests in the diagnosis of felineinfectious peritonitis.	2018 May	United States	10.1177/1040638718756460
29427907	Human coronavirus circulation in the United States 2014-2017.	2018 Apr	Netherlands	10.1016/j.jcv.2018.01.019
29427670	Development of a TaqMan-based real-time RT-PCR assay for the detection ofSADS-CoV associated with severe diarrhea disease in pigs.	2018 May	Netherlands	10.1016/j.jviromet.2018.02.002
29426709	Diagnosis and Treatment of Undifferentiated and Infectious Acute Diarrhea in theAdult Horse.	2018 Apr	United States	10.1016/j.cveq.2017.11.002
29426660	PED subunit vaccine based on COE domain replacement of flagellin domain D3improved specific humoral and mucosal immunity in mice.	2018 Mar 7	Netherlands	10.1016/j.vaccine.2018.01.086
29426399	Induction of innate host responses characterized by production of interleukin(IL)-1beta and recruitment of macrophages to the respiratory tract of chickensfollowing infection with infectious bronchitis virus (IBV).	2018 Feb	Netherlands	10.1016/j.vetmic.2018.01.001
29426335	Oral recombinant Lactobacillus vaccine targeting the intestinal microfold cellsand dendritic cells for delivering the core neutralizing epitope of porcineepidemic diarrhea virus.	2018 Feb 9	England	10.1186/s12934-018-0861-7
29415501	Peptide-Based Membrane Fusion Inhibitors Targeting HCoV-229E Spike Protein HR1and HR2 Domains.	2018 Feb 6	Switzerland	10.3390/ijms19020487
29414327	MERS-CoV infection in humans is associated with a pro-inflammatory Th1 and Th17cytokine profile.	2018 Apr	England	10.1016/j.cyto.2018.01.025
29413067	Mental Health of Nurses Working at a Government-designated Hospital During aMERS-CoV Outbreak: A Cross-sectional Study.	2018 Feb	United States	10.1016/j.apnu.2017.09.006
29412966	Ban on gain-of-function studies ends.	2018 Feb	United States	10.1016/S1473-3099(18)30006-9
29412159	Molecular characteristics of the spike gene of porcine epidemic diarrhoea virusstrains in Eastern China in 2016.	2018 Mar 2	Netherlands	10.1016/j.virusres.2018.01.013
29411701	A retrospective study of the neuropathology and diagnosis of naturally occurringfeline infectious peritonitis.	2018 May	United States	10.1177/1040638718755833
29408315	Genome-wide analysis of differentially expressed genes and the modulation of PEDVinfection in Vero E6 cells.	2018 Apr	England	10.1016/j.micpath.2018.02.004
29408040	Evaluation of a peroxygen-based disinfectant for inactivation of porcine epidemicdiarrhea virus at low temperatures on metal surfaces.	2018 Feb	Netherlands	10.1016/j.vetmic.2017.12.019
29407990	Highly convergent synthesis and antiviral activity of (E)-but-2-enyl nucleosidephosphonoamidates.	2018 Feb 25	France	10.1016/j.ejmech.2018.01.086
29407895	Innate antiviral immune response against infectious bronchitis virus andinvolvement of prostaglandin E2 in the uterine mucosa of laying hens.	2018 Apr 1	United States	10.1016/j.theriogenology.2017.12.047
29406977	Emerging Respiratory Viruses in Children.	2018 Mar	United States	10.1016/j.idc.2017.10.001
29406090	Investigation of three outbreaks of Porcine Epidemic Diarrhea in Germany in 2016demonstrates age dependent differences in the development of humoral immuneresponse.	2018 Feb 1	Netherlands	10.1016/j.prevetmed.2017.12.012
29406087	Factors associated with farm-level infection of porcine epidemic diarrhea duringthe early phase of the epidemic in Japan in 2013 and 2014.	2018 Feb 1	Netherlands	10.1016/j.prevetmed.2017.12.008
29406076	An epidemiological investigation of the early phase of the porcine epidemicdiarrhea (PED) outbreak in Canadian swine herds in 2014: A case-control study.	2018 Feb 1	Netherlands	10.1016/j.prevetmed.2017.12.009
29402475	Intensive care admission for Coronavirus OC43 respiratory tract infections.	2018 Mar	France	10.1016/j.medmal.2018.01.001
29401479	Detection of Zika virus using reverse-transcription LAMP coupled with reverse dotblot analysis in saliva.	2018	United States	10.1371/journal.pone.0192398
29399063	Expression profile and promoter analysis of HEPIS.	2018 Jan	Greece	10.3892/etm.2017.5374
29396257	The prevalence of Middle East respiratory Syndrome coronavirus (MERS-CoV)infection in livestock and temporal relation to locations and seasons.	2018 Nov - Dec	England	10.1016/j.jiph.2018.01.004
29394943	Efficacy of genogroup 1 based porcine epidemic diarrhea live vaccine againstgenogroup 2 field strain in Japan.	2018 Feb 2	England	10.1186/s12985-018-0940-8
29392870	Swine enteric coronavirus disease: A review of 4 years with porcine epidemicdiarrhoea virus and porcine deltacoronavirus in the United States and Canada.	2018 Jun	Germany	10.1111/tbed.12823
29391246	Respiratory infections in elderly people: Viral role in a resident population ofelderly care centers in Lisbon, winter 2013-2014.	2018 Apr	Canada	10.1016/j.ijid.2018.01.012
29388679	Viral etiologies and epidemiology of patients with acute respiratory infectionsbased on sentinel hospitals in Gansu Province, Northwest China, 2011-2015.	2018 May	United States	10.1002/jmv.25040
